***
*** Digital Image Correlation Engine (DICe), (git sha1: v3.0-beta.8-11-g5ebcdf) Copyright 2021 National Technology & Engineering Solutions of Sandia, LLC (NTESS)
***
*** Reference image: /home/rspencer/moose_work/Geometry_Optimisation/sens_opt_sinh_spline/imdef/imdef_0/defimage_0000.tiff 
*** Deformed image: /home/rspencer/moose_work/Geometry_Optimisation/sens_opt_sinh_spline/imdef/imdef_0/defimage_0001.tiff 
*** DIC method : local 
*** Correlation method: ZNSSD
*** Interpolation method: KEYS_FOURTH
*** Image gradient method: FINITE_DIFFERENCE
*** Optimization method: GRADIENT_BASED_THEN_SIMPLEX
*** Projection method: DISPLACEMENT_BASED
*** Guess initialization method: USE_FEATURE_MATCHING
*** Seed location: N/A
*** Shape functions: Translation (u,v) Normal Strain (ex,ey) Shear Strain (gamma_xy) 
*** Incremental correlation: false
*** Subset size: 21
*** Step size: x 10 y 10 (-1 implies not regular grid)
*** Strain window size in pixels: 100 (only first strain post-processor is reported)
*** Coordinates given with (0,0) as upper left corner of image, x positive right, y positive down
***
SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,VSG_STRAIN_XX,VSG_STRAIN_YY,SIGMA,GAMMA,MATCH
824,2.2000E+02,6.7000E+02,-5.5380E-02,-2.2224E-01,-2.4039E-04,-6.8358E-04,3.3930E-03,2.8997E-05,0.0000E+00
825,2.2000E+02,6.8000E+02,-5.7629E-02,-2.2994E-01,-2.3004E-04,-6.9151E-04,2.9920E-03,3.0425E-05,0.0000E+00
826,2.2000E+02,6.9000E+02,-5.5658E-02,-2.3596E-01,-2.2244E-04,-7.0147E-04,3.2043E-03,3.5335E-05,0.0000E+00
827,2.2000E+02,7.0000E+02,-5.5999E-02,-2.4319E-01,-2.1562E-04,-7.0831E-04,3.2449E-03,3.2107E-05,0.0000E+00
828,2.2000E+02,7.1000E+02,-5.6548E-02,-2.5054E-01,-2.0939E-04,-7.1230E-04,3.8622E-03,2.8445E-05,0.0000E+00
829,2.2000E+02,7.2000E+02,-5.7742E-02,-2.5837E-01,-2.0247E-04,-7.1792E-04,3.1182E-03,3.1077E-05,0.0000E+00
830,2.2000E+02,7.3000E+02,-5.7003E-02,-2.6434E-01,-1.9465E-04,-7.3318E-04,3.2354E-03,3.3732E-05,0.0000E+00
831,2.2000E+02,7.4000E+02,-5.7797E-02,-2.7219E-01,-1.8308E-04,-7.5590E-04,3.0742E-03,4.1135E-05,0.0000E+00
832,2.2000E+02,7.5000E+02,-5.5579E-02,-2.7918E-01,-1.7874E-04,-7.7736E-04,2.9409E-03,4.3760E-05,0.0000E+00
833,2.2000E+02,7.6000E+02,-5.6550E-02,-2.8690E-01,-1.7191E-04,-8.0102E-04,3.0238E-03,3.2745E-05,0.0000E+00
834,2.2000E+02,7.7000E+02,-5.7398E-02,-2.9381E-01,-1.7003E-04,-8.3313E-04,3.0587E-03,3.8990E-05,0.0000E+00
835,2.2000E+02,7.8000E+02,-5.7878E-02,-3.0206E-01,-1.6380E-04,-8.7171E-04,3.0063E-03,3.6665E-05,0.0000E+00
836,2.2000E+02,7.9000E+02,-5.7743E-02,-3.0970E-01,-1.5644E-04,-9.0570E-04,3.3060E-03,4.2643E-05,0.0000E+00
837,2.2000E+02,8.0000E+02,-5.4334E-02,-3.2000E-01,-1.5398E-04,-9.3732E-04,3.5890E-03,4.3973E-05,0.0000E+00
838,2.2000E+02,8.1000E+02,-5.5339E-02,-3.2925E-01,-1.4748E-04,-9.7178E-04,3.3401E-03,4.7512E-05,0.0000E+00
839,2.2000E+02,8.2000E+02,-5.4634E-02,-3.3879E-01,-1.4017E-04,-1.0162E-03,4.4380E-03,2.6711E-04,0.0000E+00
840,2.2000E+02,1.1600E+03,3.0114E-01,-1.0380E+00,-9.6746E-06,-4.5640E-04,3.7447E-03,6.5587E-05,0.0000E+00
841,2.2000E+02,1.1700E+03,3.1210E-01,-1.0465E+00,1.7984E-06,-3.9926E-04,3.8668E-03,3.3276E-05,0.0000E+00
842,2.2000E+02,1.1800E+03,3.1828E-01,-1.0492E+00,-1.6477E-06,-3.6348E-04,4.0721E-03,2.5787E-05,0.0000E+00
843,2.2000E+02,1.1900E+03,3.2279E-01,-1.0503E+00,1.8286E-05,-3.2669E-04,4.0487E-03,2.9760E-05,0.0000E+00
844,2.2000E+02,1.2000E+03,3.2771E-01,-1.0521E+00,2.1139E-05,-2.9595E-04,3.5829E-03,3.5785E-05,0.0000E+00
845,2.2000E+02,1.2100E+03,3.3216E-01,-1.0537E+00,2.7471E-05,-2.7480E-04,3.3148E-03,3.4655E-05,0.0000E+00
846,2.2000E+02,1.2200E+03,3.3338E-01,-1.0561E+00,2.4639E-05,-2.5427E-04,3.9674E-03,2.9392E-05,0.0000E+00
847,2.2000E+02,1.2300E+03,3.3495E-01,-1.0588E+00,2.9629E-05,-2.3733E-04,4.2122E-03,3.1889E-05,0.0000E+00
848,2.2000E+02,1.2400E+03,3.3371E-01,-1.0598E+00,3.6683E-05,-2.2628E-04,3.6860E-03,3.2292E-05,0.0000E+00
849,2.2000E+02,1.2500E+03,3.3303E-01,-1.0611E+00,4.7400E-05,-2.2797E-04,3.3802E-03,3.8273E-05,0.0000E+00
850,2.2000E+02,1.2600E+03,3.2999E-01,-1.0640E+00,4.3412E-05,-2.2054E-04,3.7356E-03,4.4502E-05,0.0000E+00
851,2.2000E+02,1.2700E+03,3.2646E-01,-1.0673E+00,4.9348E-05,-2.2016E-04,3.6527E-03,4.1815E-05,0.0000E+00
852,2.2000E+02,1.2800E+03,3.2306E-01,-1.0678E+00,5.6435E-05,-2.2471E-04,3.4285E-03,4.4816E-05,0.0000E+00
853,2.2000E+02,1.2900E+03,3.1907E-01,-1.0699E+00,6.1804E-05,-2.2866E-04,3.1261E-03,4.4485E-05,0.0000E+00
854,2.2000E+02,1.3000E+03,3.1426E-01,-1.0741E+00,6.6934E-05,-2.3592E-04,3.1816E-03,3.8071E-05,0.0000E+00
855,2.2000E+02,1.3100E+03,3.0605E-01,-1.0738E+00,7.6188E-05,-2.4220E-04,2.9311E-03,3.8812E-05,0.0000E+00
856,2.2000E+02,1.3200E+03,3.0055E-01,-1.0757E+00,8.2701E-05,-2.4697E-04,3.2803E-03,4.2428E-05,0.0000E+00
857,2.2000E+02,1.3300E+03,2.9214E-01,-1.0798E+00,8.7296E-05,-2.5570E-04,2.9005E-03,4.7518E-05,0.0000E+00
858,2.2000E+02,1.3400E+03,2.8383E-01,-1.0828E+00,8.8668E-05,-2.6188E-04,3.1825E-03,4.6481E-05,0.0000E+00
859,2.2000E+02,1.3500E+03,2.7585E-01,-1.0853E+00,8.6307E-05,-2.6537E-04,3.1146E-03,3.9797E-05,0.0000E+00
860,2.2000E+02,1.3600E+03,2.6714E-01,-1.0879E+00,8.3487E-05,-2.7264E-04,2.9475E-03,3.6535E-05,0.0000E+00
861,2.2000E+02,1.3700E+03,2.5565E-01,-1.0900E+00,7.6895E-05,-2.8305E-04,3.2703E-03,3.3651E-05,0.0000E+00
862,2.2000E+02,1.3800E+03,2.4697E-01,-1.0930E+00,6.7291E-05,-2.9009E-04,3.5206E-03,3.7832E-05,0.0000E+00
863,2.2000E+02,1.3900E+03,2.3631E-01,-1.0968E+00,5.9360E-05,-3.0310E-04,3.1125E-03,3.2456E-05,0.0000E+00
864,2.2000E+02,1.4000E+03,2.2461E-01,-1.0996E+00,4.4394E-05,-3.1504E-04,3.1364E-03,3.3046E-05,0.0000E+00
865,2.2000E+02,1.4100E+03,2.1164E-01,-1.1019E+00,3.2905E-05,-3.2755E-04,2.7269E-03,3.3848E-05,0.0000E+00
866,2.2000E+02,1.4200E+03,1.9978E-01,-1.1072E+00,2.4296E-05,-3.4695E-04,2.9449E-03,3.1954E-05,0.0000E+00
867,2.2000E+02,1.4300E+03,1.8709E-01,-1.1098E+00,7.8271E-06,-3.6057E-04,3.3548E-03,3.3744E-05,0.0000E+00
868,2.2000E+02,1.4400E+03,1.7462E-01,-1.1125E+00,-5.9452E-06,-3.7101E-04,4.1235E-03,3.0707E-05,0.0000E+00
869,2.2000E+02,1.4500E+03,1.6093E-01,-1.1173E+00,-2.1303E-05,-3.7470E-04,3.9640E-03,3.1618E-05,0.0000E+00
870,2.2000E+02,1.4600E+03,1.4755E-01,-1.1215E+00,-4.0424E-05,-3.8899E-04,3.6870E-03,3.0895E-05,0.0000E+00
871,2.2000E+02,1.4700E+03,1.3444E-01,-1.1256E+00,-5.7708E-05,-4.0217E-04,3.0796E-03,2.9931E-05,0.0000E+00
872,2.2000E+02,1.4800E+03,1.2228E-01,-1.1297E+00,-7.8123E-05,-4.2167E-04,3.4021E-03,2.8984E-05,0.0000E+00
873,2.2000E+02,1.4900E+03,1.0914E-01,-1.1338E+00,-1.0040E-04,-4.3979E-04,3.6774E-03,2.8990E-05,0.0000E+00
874,2.2000E+02,1.5000E+03,9.3316E-02,-1.1354E+00,-1.2624E-04,-4.5073E-04,3.4726E-03,2.8049E-05,0.0000E+00
875,2.2000E+02,1.5100E+03,7.9921E-02,-1.1395E+00,-1.5309E-04,-4.6483E-04,3.2482E-03,2.8861E-05,0.0000E+00
876,2.2000E+02,1.5200E+03,6.7046E-02,-1.1451E+00,-1.7186E-04,-5.0709E-04,3.1869E-03,3.4198E-05,0.0000E+00
877,2.2000E+02,1.5300E+03,5.2052E-02,-1.1516E+00,-1.7666E-04,-5.2983E-04,3.2814E-03,3.2214E-05,0.0000E+00
878,2.2000E+02,1.5400E+03,3.8845E-02,-1.1565E+00,-1.8533E-04,-5.5018E-04,2.9079E-03,2.7893E-05,0.0000E+00
879,2.2000E+02,1.5500E+03,2.6122E-02,-1.1610E+00,-1.9744E-04,-5.8094E-04,3.5249E-03,2.8294E-05,0.0000E+00
880,2.2000E+02,1.5600E+03,1.0813E-02,-1.1692E+00,-2.0615E-04,-6.2075E-04,3.5670E-03,1.1164E-04,0.0000E+00
881,2.3000E+02,1.5600E+03,1.2589E-02,-1.1791E+00,-2.3819E-04,-6.2961E-04,3.4432E-03,1.1227E-04,0.0000E+00
882,2.3000E+02,1.5500E+03,2.2432E-02,-1.1680E+00,-2.2402E-04,-5.9850E-04,3.1607E-03,2.8559E-05,0.0000E+00
883,2.3000E+02,1.5400E+03,3.6115E-02,-1.1628E+00,-2.1000E-04,-5.7568E-04,3.3146E-03,3.0688E-05,0.0000E+00
884,2.3000E+02,1.5300E+03,5.1129E-02,-1.1570E+00,-2.0068E-04,-5.5109E-04,3.5523E-03,3.3268E-05,0.0000E+00
885,2.3000E+02,1.5200E+03,6.5893E-02,-1.1521E+00,-1.8938E-04,-5.2810E-04,2.9007E-03,3.3042E-05,0.0000E+00
886,2.3000E+02,1.5100E+03,7.8404E-02,-1.1475E+00,-1.6297E-04,-4.9150E-04,3.3249E-03,2.8851E-05,0.0000E+00
887,2.3000E+02,1.5000E+03,9.1526E-02,-1.1403E+00,-1.3488E-04,-4.7258E-04,3.4885E-03,2.8053E-05,0.0000E+00
888,2.3000E+02,1.4900E+03,1.0511E-01,-1.1342E+00,-1.0907E-04,-4.5679E-04,3.6079E-03,2.4969E-05,0.0000E+00
889,2.3000E+02,1.4800E+03,1.1902E-01,-1.1335E+00,-8.6824E-05,-4.3967E-04,3.0164E-03,2.6792E-05,0.0000E+00
890,2.3000E+02,1.4700E+03,1.3255E-01,-1.1293E+00,-6.4761E-05,-4.2490E-04,2.9073E-03,2.6573E-05,0.0000E+00
891,2.3000E+02,1.4600E+03,1.4812E-01,-1.1252E+00,-4.3839E-05,-4.1084E-04,3.5902E-03,2.8667E-05,0.0000E+00
892,2.3000E+02,1.4500E+03,1.6158E-01,-1.1209E+00,-2.4828E-05,-3.9204E-04,3.8977E-03,3.3532E-05,0.0000E+00
893,2.3000E+02,1.4400E+03,1.7407E-01,-1.1177E+00,-9.3465E-06,-3.8271E-04,3.9505E-03,3.3626E-05,0.0000E+00
894,2.3000E+02,1.4300E+03,1.8768E-01,-1.1136E+00,4.6676E-06,-3.7462E-04,3.3174E-03,3.7057E-05,0.0000E+00
895,2.3000E+02,1.4200E+03,2.0055E-01,-1.1096E+00,2.0577E-05,-3.6462E-04,3.2388E-03,3.5098E-05,0.0000E+00
896,2.3000E+02,1.4100E+03,2.1190E-01,-1.1057E+00,3.0247E-05,-3.4873E-04,2.6957E-03,3.3434E-05,0.0000E+00
897,2.3000E+02,1.4000E+03,2.2443E-01,-1.1016E+00,4.2482E-05,-3.3466E-04,2.7142E-03,3.2856E-05,0.0000E+00
898,2.3000E+02,1.3900E+03,2.3495E-01,-1.0996E+00,5.8740E-05,-3.2589E-04,2.9934E-03,3.2512E-05,0.0000E+00
899,2.3000E+02,1.3800E+03,2.4744E-01,-1.0965E+00,6.4997E-05,-3.1147E-04,3.8299E-03,3.3842E-05,0.0000E+00
900,2.3000E+02,1.3700E+03,2.5631E-01,-1.0939E+00,7.1773E-05,-3.0220E-04,3.3502E-03,3.2982E-05,0.0000E+00
901,2.3000E+02,1.3600E+03,2.6588E-01,-1.0912E+00,8.2494E-05,-2.9484E-04,3.0994E-03,3.3245E-05,0.0000E+00
902,2.3000E+02,1.3500E+03,2.7568E-01,-1.0886E+00,8.8977E-05,-2.9332E-04,3.1927E-03,3.7239E-05,0.0000E+00
903,2.3000E+02,1.3400E+03,2.8526E-01,-1.0847E+00,9.0093E-05,-2.9042E-04,2.9544E-03,4.2247E-05,0.0000E+00
904,2.3000E+02,1.3300E+03,2.9308E-01,-1.0816E+00,9.2397E-05,-2.8677E-04,3.0657E-03,4.1668E-05,0.0000E+00
905,2.3000E+02,1.3200E+03,3.0062E-01,-1.0786E+00,8.6465E-05,-2.8206E-04,3.1787E-03,3.5539E-05,0.0000E+00
906,2.3000E+02,1.3100E+03,3.0668E-01,-1.0764E+00,7.9313E-05,-2.7744E-04,2.8940E-03,3.3760E-05,0.0000E+00
907,2.3000E+02,1.3000E+03,3.1419E-01,-1.0741E+00,7.3997E-05,-2.7142E-04,3.4101E-03,3.2853E-05,0.0000E+00
908,2.3000E+02,1.2900E+03,3.1904E-01,-1.0720E+00,6.7480E-05,-2.6622E-04,3.3491E-03,3.9361E-05,0.0000E+00
909,2.3000E+02,1.2800E+03,3.2323E-01,-1.0682E+00,5.8864E-05,-2.6482E-04,3.7148E-03,4.5993E-05,0.0000E+00
910,2.3000E+02,1.2700E+03,3.2867E-01,-1.0643E+00,4.7332E-05,-2.6383E-04,3.5158E-03,4.4156E-05,0.0000E+00
911,2.3000E+02,1.2600E+03,3.3150E-01,-1.0622E+00,3.3336E-05,-2.6456E-04,3.3374E-03,4.7828E-05,0.0000E+00
912,2.3000E+02,1.2500E+03,3.3213E-01,-1.0599E+00,2.2539E-05,-2.6636E-04,2.9327E-03,4.2528E-05,0.0000E+00
913,2.3000E+02,1.2400E+03,3.3234E-01,-1.0575E+00,1.3579E-05,-2.7008E-04,3.2861E-03,4.0656E-05,0.0000E+00
914,2.3000E+02,1.2300E+03,3.3358E-01,-1.0562E+00,6.7340E-06,-2.8448E-04,3.9267E-03,4.0557E-05,0.0000E+00
915,2.3000E+02,1.2200E+03,3.3475E-01,-1.0547E+00,1.7139E-06,-3.0187E-04,4.7514E-03,3.0847E-05,0.0000E+00
916,2.3000E+02,1.2100E+03,3.3283E-01,-1.0510E+00,-1.2510E-05,-3.1533E-04,4.3543E-03,2.7976E-05,0.0000E+00
917,2.3000E+02,1.2000E+03,3.2902E-01,-1.0483E+00,-2.4932E-05,-3.4006E-04,3.8023E-03,3.3069E-05,0.0000E+00
918,2.3000E+02,1.1900E+03,3.2320E-01,-1.0448E+00,-3.0417E-05,-3.7449E-04,3.6180E-03,3.7045E-05,0.0000E+00
919,2.3000E+02,1.1800E+03,3.1744E-01,-1.0410E+00,-3.8077E-05,-4.1587E-04,3.7003E-03,3.1260E-05,0.0000E+00
920,2.3000E+02,1.1700E+03,3.1182E-01,-1.0391E+00,-5.0171E-05,-4.5892E-04,3.1711E-03,3.5371E-05,0.0000E+00
921,2.3000E+02,1.1600E+03,3.0546E-01,-1.0390E+00,-4.9599E-05,-5.0751E-04,3.9252E-03,4.8731E-05,0.0000E+00
922,2.3000E+02,1.1500E+03,2.9551E-01,-1.0329E+00,-5.7571E-05,-5.6099E-04,3.7137E-03,5.1942E-05,0.0000E+00
923,2.3000E+02,1.1400E+03,2.8675E-01,-1.0246E+00,-7.1271E-05,-6.2318E-04,3.1972E-03,1.2061E-04,0.0000E+00
924,2.3000E+02,8.4000E+02,-5.3060E-02,-3.6732E-01,-1.7287E-04,-1.1556E-03,3.7652E-03,1.3118E-04,0.0000E+00
925,2.3000E+02,8.3000E+02,-5.4642E-02,-3.5868E-01,-1.6720E-04,-1.0991E-03,3.2531E-03,4.9441E-05,0.0000E+00
926,2.3000E+02,8.2000E+02,-5.6276E-02,-3.5035E-01,-1.5305E-04,-1.0369E-03,3.6226E-03,4.4254E-05,0.0000E+00
927,2.3000E+02,8.1000E+02,-5.5671E-02,-3.3897E-01,-1.6272E-04,-9.9728E-04,3.4732E-03,4.5350E-05,0.0000E+00
928,2.3000E+02,8.0000E+02,-5.7170E-02,-3.2870E-01,-1.6580E-04,-9.6273E-04,3.3782E-03,4.5439E-05,0.0000E+00
929,2.3000E+02,7.9000E+02,-5.9398E-02,-3.1929E-01,-1.7306E-04,-9.3172E-04,3.3991E-03,4.0207E-05,0.0000E+00
930,2.3000E+02,7.8000E+02,-5.9432E-02,-3.1041E-01,-1.7763E-04,-9.0039E-04,3.1749E-03,3.5344E-05,0.0000E+00
931,2.3000E+02,7.7000E+02,-5.8659E-02,-3.0335E-01,-1.7978E-04,-8.6067E-04,2.9905E-03,3.8266E-05,0.0000E+00
932,2.3000E+02,7.6000E+02,-5.8722E-02,-2.9424E-01,-1.8624E-04,-8.2468E-04,3.3163E-03,3.5004E-05,0.0000E+00
933,2.3000E+02,7.5000E+02,-5.8326E-02,-2.8650E-01,-1.9283E-04,-7.9928E-04,3.4539E-03,4.4956E-05,0.0000E+00
934,2.3000E+02,7.4000E+02,-5.8472E-02,-2.7932E-01,-2.0214E-04,-7.7675E-04,3.2396E-03,3.8136E-05,0.0000E+00
935,2.3000E+02,7.3000E+02,-5.8497E-02,-2.7142E-01,-2.1496E-04,-7.6154E-04,3.3169E-03,2.9398E-05,0.0000E+00
936,2.3000E+02,7.2000E+02,-5.9384E-02,-2.6389E-01,-2.2049E-04,-7.5120E-04,3.4197E-03,3.1499E-05,0.0000E+00
937,2.3000E+02,7.1000E+02,-5.8478E-02,-2.5564E-01,-2.2835E-04,-7.4163E-04,3.3384E-03,3.3508E-05,0.0000E+00
938,2.3000E+02,7.0000E+02,-5.7579E-02,-2.4845E-01,-2.3301E-04,-7.3802E-04,2.4915E-03,3.5127E-05,0.0000E+00
939,2.3000E+02,6.9000E+02,-5.8887E-02,-2.4290E-01,-2.3852E-04,-7.3096E-04,3.2953E-03,3.8909E-05,0.0000E+00
940,2.3000E+02,6.8000E+02,-5.9521E-02,-2.3456E-01,-2.4358E-04,-7.2290E-04,3.0014E-03,3.2820E-05,0.0000E+00
941,2.3000E+02,6.7000E+02,-5.7476E-02,-2.2731E-01,-2.5251E-04,-7.0971E-04,3.7038E-03,2.7743E-05,0.0000E+00
942,2.3000E+02,6.6000E+02,-5.8187E-02,-2.1900E-01,-2.5999E-04,-6.9951E-04,3.2607E-03,3.1215E-05,0.0000E+00
943,2.3000E+02,6.5000E+02,-5.8200E-02,-2.1170E-01,-2.6202E-04,-6.9550E-04,2.7800E-03,3.3870E-05,0.0000E+00
944,2.3000E+02,6.4000E+02,-5.7552E-02,-2.0537E-01,-2.6403E-04,-6.8859E-04,2.9323E-03,3.0825E-05,0.0000E+00
945,2.3000E+02,6.3000E+02,-5.8322E-02,-1.9886E-01,-2.6711E-04,-6.7856E-04,2.8624E-03,3.0623E-05,0.0000E+00
946,2.3000E+02,6.2000E+02,-5.9547E-02,-1.9229E-01,-2.6972E-04,-6.7192E-04,2.9092E-03,3.5536E-05,0.0000E+00
947,2.3000E+02,6.1000E+02,-5.9162E-02,-1.8615E-01,-2.7590E-04,-6.7183E-04,3.0167E-03,3.3054E-05,0.0000E+00
948,2.3000E+02,6.0000E+02,-5.9044E-02,-1.8005E-01,-2.8066E-04,-6.7405E-04,3.0391E-03,3.2594E-05,0.0000E+00
949,2.3000E+02,5.9000E+02,-5.8378E-02,-1.7317E-01,-2.8171E-04,-6.7682E-04,2.7508E-03,3.2131E-05,0.0000E+00
950,2.3000E+02,5.8000E+02,-5.8853E-02,-1.6611E-01,-2.8422E-04,-6.7452E-04,2.8859E-03,2.7076E-05,0.0000E+00
951,2.3000E+02,5.7000E+02,-5.9111E-02,-1.5857E-01,-2.8471E-04,-6.6554E-04,3.5029E-03,2.5939E-05,0.0000E+00
952,2.3000E+02,5.6000E+02,-5.8432E-02,-1.5191E-01,-2.8484E-04,-6.6373E-04,3.8996E-03,2.6182E-05,0.0000E+00
953,2.3000E+02,5.5000E+02,-5.8890E-02,-1.4550E-01,-2.8305E-04,-6.5815E-04,3.8278E-03,2.2469E-05,0.0000E+00
954,2.3000E+02,5.4000E+02,-5.8882E-02,-1.3847E-01,-2.8356E-04,-6.4911E-04,3.4183E-03,2.3815E-05,0.0000E+00
955,2.3000E+02,5.3000E+02,-5.8542E-02,-1.3200E-01,-2.8498E-04,-6.3847E-04,3.3565E-03,2.4149E-05,0.0000E+00
956,2.3000E+02,5.2000E+02,-5.8572E-02,-1.2578E-01,-2.8360E-04,-6.3047E-04,3.2945E-03,2.3569E-05,0.0000E+00
957,2.3000E+02,5.1000E+02,-5.8771E-02,-1.1908E-01,-2.8115E-04,-6.3001E-04,3.2214E-03,2.4228E-05,0.0000E+00
958,2.3000E+02,5.0000E+02,-5.9639E-02,-1.1358E-01,-2.7975E-04,-6.2591E-04,3.4505E-03,2.3855E-05,0.0000E+00
959,2.3000E+02,4.9000E+02,-6.0584E-02,-1.0762E-01,-2.7740E-04,-6.2318E-04,2.9497E-03,2.5619E-05,0.0000E+00
960,2.3000E+02,4.8000E+02,-6.0187E-02,-1.0106E-01,-2.7479E-04,-6.1973E-04,3.4595E-03,2.3431E-05,0.0000E+00
961,2.3000E+02,4.7000E+02,-6.0455E-02,-9.5847E-02,-2.7450E-04,-6.1809E-04,4.1112E-03,2.2651E-05,0.0000E+00
962,2.3000E+02,4.6000E+02,-6.0602E-02,-8.9584E-02,-2.7378E-04,-6.1738E-04,3.1059E-03,2.4287E-05,0.0000E+00
963,2.3000E+02,4.5000E+02,-6.1011E-02,-8.2946E-02,-2.7368E-04,-6.2548E-04,2.9610E-03,2.4038E-05,0.0000E+00
964,2.4000E+02,4.5000E+02,-6.4004E-02,-8.3957E-02,-2.7611E-04,-6.3280E-04,3.1761E-03,2.4869E-05,0.0000E+00
965,2.4000E+02,4.6000E+02,-6.2973E-02,-8.9311E-02,-2.7673E-04,-6.3360E-04,3.1133E-03,2.4972E-05,0.0000E+00
966,2.4000E+02,4.7000E+02,-6.2773E-02,-9.6213E-02,-2.7897E-04,-6.3227E-04,3.1680E-03,2.1874E-05,0.0000E+00
967,2.4000E+02,4.8000E+02,-6.3015E-02,-1.0325E-01,-2.7988E-04,-6.3202E-04,3.2397E-03,2.0819E-05,0.0000E+00
968,2.4000E+02,4.9000E+02,-6.3325E-02,-1.0886E-01,-2.8382E-04,-6.3407E-04,3.1215E-03,2.4228E-05,0.0000E+00
969,2.4000E+02,5.0000E+02,-6.2834E-02,-1.1520E-01,-2.8692E-04,-6.3733E-04,3.3551E-03,2.0952E-05,0.0000E+00
970,2.4000E+02,5.1000E+02,-6.2458E-02,-1.2248E-01,-2.8838E-04,-6.4207E-04,3.4949E-03,2.1642E-05,0.0000E+00
971,2.4000E+02,5.2000E+02,-6.1992E-02,-1.2943E-01,-2.9143E-04,-6.4243E-04,3.5246E-03,2.2855E-05,0.0000E+00
972,2.4000E+02,5.3000E+02,-6.1525E-02,-1.3492E-01,-2.9271E-04,-6.5126E-04,4.0213E-03,2.0406E-05,0.0000E+00
973,2.4000E+02,5.4000E+02,-6.1535E-02,-1.4000E-01,-2.9207E-04,-6.6237E-04,4.0430E-03,2.3217E-05,0.0000E+00
974,2.4000E+02,5.5000E+02,-6.1683E-02,-1.4794E-01,-2.9403E-04,-6.7405E-04,3.5189E-03,2.3743E-05,0.0000E+00
975,2.4000E+02,5.6000E+02,-6.1557E-02,-1.5471E-01,-2.9394E-04,-6.8067E-04,3.7828E-03,2.4717E-05,0.0000E+00
976,2.4000E+02,5.7000E+02,-6.1158E-02,-1.6072E-01,-2.9355E-04,-6.8375E-04,3.5567E-03,2.5122E-05,0.0000E+00
977,2.4000E+02,5.8000E+02,-6.1870E-02,-1.6865E-01,-2.9242E-04,-6.9222E-04,2.8019E-03,2.6215E-05,0.0000E+00
978,2.4000E+02,5.9000E+02,-6.2271E-02,-1.7561E-01,-2.9330E-04,-6.9756E-04,2.8906E-03,2.9444E-05,0.0000E+00
979,2.4000E+02,6.0000E+02,-6.2294E-02,-1.8250E-01,-2.9120E-04,-6.9329E-04,3.0274E-03,3.2152E-05,0.0000E+00
980,2.4000E+02,6.1000E+02,-6.1692E-02,-1.8850E-01,-2.8559E-04,-6.8609E-04,2.8084E-03,3.0978E-05,0.0000E+00
981,2.4000E+02,6.2000E+02,-6.1573E-02,-1.9550E-01,-2.8231E-04,-6.8816E-04,3.2402E-03,3.1890E-05,0.0000E+00
982,2.4000E+02,6.3000E+02,-6.1592E-02,-2.0383E-01,-2.8376E-04,-6.9619E-04,2.9155E-03,3.1297E-05,0.0000E+00
983,2.4000E+02,6.4000E+02,-6.1374E-02,-2.0977E-01,-2.7708E-04,-7.0651E-04,3.0119E-03,2.8510E-05,0.0000E+00
984,2.4000E+02,6.5000E+02,-6.1649E-02,-2.1657E-01,-2.7166E-04,-7.1562E-04,3.2499E-03,3.0657E-05,0.0000E+00
985,2.4000E+02,6.6000E+02,-5.9514E-02,-2.2477E-01,-2.6862E-04,-7.2552E-04,3.4252E-03,3.0710E-05,0.0000E+00
986,2.4000E+02,6.7000E+02,-6.0917E-02,-2.3244E-01,-2.6411E-04,-7.3510E-04,2.9972E-03,3.2016E-05,0.0000E+00
987,2.4000E+02,6.8000E+02,-6.2324E-02,-2.3997E-01,-2.5787E-04,-7.4915E-04,3.1973E-03,3.7353E-05,0.0000E+00
988,2.4000E+02,6.9000E+02,-6.1869E-02,-2.4760E-01,-2.5318E-04,-7.5842E-04,3.7813E-03,3.9176E-05,0.0000E+00
989,2.4000E+02,7.0000E+02,-5.9521E-02,-2.5349E-01,-2.5046E-04,-7.6406E-04,2.2491E-03,3.2862E-05,0.0000E+00
990,2.4000E+02,7.1000E+02,-6.1096E-02,-2.6147E-01,-2.4718E-04,-7.6932E-04,3.2141E-03,2.9188E-05,0.0000E+00
991,2.4000E+02,7.2000E+02,-6.1166E-02,-2.6957E-01,-2.4010E-04,-7.8035E-04,3.9382E-03,2.8373E-05,0.0000E+00
992,2.4000E+02,7.3000E+02,-5.9968E-02,-2.7772E-01,-2.3478E-04,-7.9210E-04,3.5936E-03,2.7756E-05,0.0000E+00
993,2.4000E+02,7.4000E+02,-6.1083E-02,-2.8552E-01,-2.2442E-04,-8.0945E-04,2.7532E-03,3.3122E-05,0.0000E+00
994,2.4000E+02,7.5000E+02,-6.1929E-02,-2.9336E-01,-2.1114E-04,-8.2568E-04,3.3044E-03,3.8002E-05,0.0000E+00
995,2.4000E+02,7.6000E+02,-6.0610E-02,-3.0308E-01,-2.0405E-04,-8.4781E-04,3.2701E-03,3.3508E-05,0.0000E+00
996,2.4000E+02,7.7000E+02,-6.2275E-02,-3.1302E-01,-1.9594E-04,-8.8608E-04,2.8317E-03,3.7251E-05,0.0000E+00
