x_pic,y_pic,x,y,z,u,v,w,exx,eyy,exy,e1,e2,gamma,evm
736,1039,8.90890E-002,-3.13078E+000,-5.51246E-003,-1.71062E-004,-1.13000E-004,4.43613E-003,-1.26641E-004,6.52444E-007,-7.85436E-005,3.80996E-005,-1.64089E-004,-6.45096E+001,1.71755E-004
646,1049,-6.57705E-001,-3.04742E+000,-5.73117E-003,-8.41113E-005,-1.72938E-004,3.87946E-003,4.50349E-004,-4.84924E-004,-6.98605E-005,4.55538E-004,-4.90114E-004,-4.24831E+000,5.47066E-004
686,629,-3.25319E-001,-6.52932E+000,-2.29427E-004,-1.46758E-004,-2.59777E-004,3.62114E-003,9.16779E-005,-3.84760E-004,-9.02582E-005,1.08204E-004,-4.01285E-004,-1.03755E+001,4.15239E-004
686,639,-3.25797E-001,-6.44582E+000,-8.66986E-003,-1.15956E-004,-3.29079E-004,3.03844E-003,2.49016E-005,-7.75100E-005,1.74475E-004,1.55530E-004,-2.08139E-004,3.68219E+001,2.16455E-004
696,629,-2.42827E-001,-6.52974E+000,-7.79989E-003,-2.41074E-004,-2.77675E-004,2.36986E-003,1.04185E-004,-3.41084E-005,7.72615E-005,1.38723E-004,-6.86469E-005,2.40863E+001,1.38725E-004
706,629,-1.59978E-001,-6.52946E+000,-9.83442E-003,-2.11825E-004,-2.82832E-004,3.06158E-003,5.74918E-005,-3.09044E-005,-6.71156E-005,9.36552E-005,-6.70679E-005,-2.83168E+001,9.65273E-005
706,1049,-1.59512E-001,-3.04788E+000,-4.30476E-003,1.78239E-005,-1.54158E-004,2.72261E-003,-1.30049E-004,7.05185E-005,-7.59329E-005,9.60228E-005,-1.55553E-004,-7.14339E+001,1.56974E-004
916,619,1.58364E+000,-6.61550E+000,-5.59186E-003,-1.47691E-004,-4.18942E-004,1.16068E-003,1.11026E-004,1.28531E-003,-9.39503E-004,1.80605E-003,-4.09713E-004,-6.10017E+001,1.89375E-003
556,719,-1.40347E+000,-5.78178E+000,1.29546E-002,-2.45090E-004,-1.27600E-004,3.83556E-003,1.52600E-004,5.48988E-004,1.22243E-004,5.83655E-004,1.17933E-004,7.41672E+001,7.51349E-004
766,629,3.38145E-001,-6.53048E+000,-8.22688E-003,-1.86363E-004,-1.95329E-004,3.04023E-003,7.20386E-004,-4.44780E-004,9.54157E-005,7.28147E-004,-4.52542E-004,4.65067E+000,7.35278E-004
726,629,6.73238E-003,-6.52934E+000,-1.32478E-005,-1.32006E-004,-1.85351E-004,3.08658E-003,1.38169E-004,1.64381E-004,-1.76804E-004,3.28564E-004,-2.60137E-005,-4.71198E+001,3.65301E-004
646,1059,-6.57531E-001,-2.96474E+000,-2.48572E-003,-1.25678E-004,-2.22188E-004,3.71959E-003,2.88564E-004,-4.55553E-004,-1.46787E-004,3.16473E-004,-4.83462E-004,-1.07653E+001,4.91105E-004
646,1069,-6.57060E-001,-2.88168E+000,3.44630E-003,-6.03229E-005,-1.44001E-004,3.29135E-003,2.41699E-004,-3.32351E-005,8.40032E-005,2.65333E-004,-5.68696E-005,1.57141E+001,2.79396E-004
646,1079,-6.57343E-001,-2.79921E+000,-7.03911E-004,-7.26030E-005,-2.19864E-004,3.32156E-003,4.57473E-004,1.09639E-004,7.66906E-005,4.73631E-004,9.34812E-005,1.18978E+001,6.08102E-004
986,729,2.16528E+000,-5.70433E+000,8.46077E-004,-9.29489E-006,-2.13593E-004,1.30997E-003,4.36200E-002,4.19770E-002,8.82418E-002,1.31044E-001,-4.54472E-002,4.47333E+001,1.33079E-001
986,739,2.16513E+000,-5.62065E+000,-1.83525E-003,3.80233E-005,-1.83582E-004,1.44829E-003,2.63316E-003,1.56449E-001,-3.28922E-002,1.63187E-001,-4.10536E-003,-7.84222E+001,1.86107E-001
596,619,-1.07158E+000,-6.61138E+000,8.81540E-003,-3.97647E-006,-3.49812E-004,4.69443E-003,-3.77008E-004,-8.93721E-004,1.13833E-004,-3.53042E-004,-9.17687E-004,1.18893E+001,1.31188E-003
606,619,-9.87805E-001,-6.61162E+000,2.31916E-002,-1.06710E-004,-2.74228E-004,5.08909E-003,-3.25771E-004,-8.53087E-004,-1.09793E-004,-3.03825E-004,-8.75033E-004,-1.13040E+001,1.22412E-003
556,709,-1.40337E+000,-5.86460E+000,1.35287E-002,-2.21210E-004,-2.52106E-004,3.29148E-003,7.34985E-005,4.66790E-004,1.34185E-004,5.08209E-004,3.20788E-005,7.28458E+001,6.06200E-004
546,679,-1.48602E+000,-6.11330E+000,1.69811E-002,-1.49941E-004,-3.88257E-004,2.67312E-003,1.66676E-004,-4.24747E-004,6.78440E-005,1.74359E-004,-4.32430E-004,6.46077E+000,4.35122E-004
546,689,-1.48614E+000,-6.03025E+000,1.57339E-002,-1.81993E-004,-3.39301E-004,2.78086E-003,-5.14925E-005,-6.72054E-005,-1.69397E-006,-5.13119E-005,-6.73860E-005,-6.08377E+000,1.19060E-004
696,1019,-2.42512E-001,-3.29655E+000,-1.61049E-003,-9.47822E-005,-2.50245E-004,3.96882E-003,1.67480E-004,-6.71896E-005,8.21825E-005,1.93398E-004,-9.31078E-005,1.75039E+001,1.93443E-004
546,699,-1.48610E+000,-5.94774E+000,1.75282E-002,-1.71434E-004,-4.30043E-004,4.06355E-003,-1.70872E-004,4.28139E-004,-7.22211E-005,4.36723E-004,-1.79456E-004,-8.32214E+001,4.39028E-004
556,699,-1.40330E+000,-5.94749E+000,1.18918E-002,-8.11629E-005,-3.18985E-004,2.75876E-003,7.97421E-005,3.65259E-004,2.56678E-005,3.67549E-004,7.74530E-005,8.49036E+001,4.75477E-004
566,699,-1.32010E+000,-5.94754E+000,1.66637E-002,-1.39245E-004,-2.64461E-004,3.10856E-003,2.08120E-004,3.61924E-004,-4.25370E-005,3.72905E-004,1.97140E-004,-7.55258E+001,5.79007E-004
846,629,1.00235E+000,-6.53086E+000,-9.61428E-003,-4.52498E-008,-2.27730E-004,2.16754E-003,-6.31671E-005,9.14131E-004,2.44923E-004,9.72076E-004,-1.21112E-004,7.66894E+001,1.05948E-003
716,1049,-7.64759E-002,-3.04812E+000,-4.26671E-003,6.93318E-005,-2.01555E-004,2.85828E-003,-4.45535E-004,7.66350E-005,-1.04934E-004,9.69334E-005,-4.65834E-004,-7.90520E+001,4.91585E-004
696,999,-2.42353E-001,-3.46232E+000,-6.22785E-004,-7.45794E-005,-1.83157E-004,2.89703E-003,2.78160E-004,8.55591E-005,-1.30113E-005,2.79035E-004,8.46841E-005,-3.84737E+000,3.80634E-004
696,1009,-2.42297E-001,-3.37961E+000,-7.51912E-005,-2.05208E-005,-1.68949E-004,3.36256E-003,2.25040E-004,6.59230E-005,1.15875E-004,2.86040E-004,4.92309E-006,2.77635E+001,3.33170E-004
526,629,-1.65189E+000,-6.52743E+000,1.88080E-002,-1.02418E-004,-3.34489E-004,3.96142E-003,3.91815E-004,-3.86064E-004,-4.25386E-004,5.79267E-004,-5.73516E-004,-2.37813E+001,6.65585E-004
526,639,-1.65188E+000,-6.44479E+000,1.81733E-002,-7.54613E-005,-2.75396E-004,3.59001E-003,1.55933E-004,1.34431E-004,-2.31999E-004,3.77430E-004,-8.70658E-005,-4.36734E+001,3.95260E-004
526,649,-1.65221E+000,-6.36157E+000,1.38567E-002,-2.06983E-004,-1.85587E-004,2.37302E-003,2.26543E-005,4.04536E-004,-1.02527E-004,4.30321E-004,-3.13076E-006,-7.58831E+001,4.95095E-004
716,629,-7.62299E-002,-6.52974E+000,1.30887E-003,-1.64204E-004,-2.96792E-004,3.33851E-003,2.78622E-004,6.53483E-005,-1.58885E-004,3.63338E-004,-1.93677E-005,-2.80661E+001,4.08823E-004
966,749,1.99936E+000,-5.53782E+000,4.61985E-003,-3.60064E-005,-2.65366E-004,2.60519E-003,-2.84359E-004,-2.75116E-004,-1.28057E-004,-1.51598E-004,-4.07878E-004,-4.60334E+001,5.78711E-004
586,619,-1.15496E+000,-6.61168E+000,8.35463E-003,-2.64469E-004,-3.41686E-004,6.36698E-003,-1.44280E-004,-1.00030E-003,1.26622E-004,-1.25943E-004,-1.01864E-003,8.24010E+000,1.25527E-003
536,679,-1.56920E+000,-6.11266E+000,1.54804E-002,-2.30663E-004,-2.71881E-004,2.98986E-003,8.08607E-005,-4.10872E-004,-4.55449E-005,8.50435E-005,-4.15055E-004,-5.24733E+000,4.38490E-004
646,1089,-6.57097E-001,-2.71631E+000,1.12013E-003,2.76133E-005,-1.59467E-004,2.82979E-003,5.41934E-004,2.56772E-005,-1.42593E-004,5.78700E-004,-1.10894E-005,-1.44584E+001,6.61916E-004
776,959,4.21293E-001,-3.79516E+000,-5.71322E-003,-5.18319E-005,-2.30264E-004,3.10759E-003,2.12652E-004,1.95195E-004,1.85684E-004,3.89812E-004,1.80349E-005,4.36543E+001,4.60882E-004
776,969,4.21231E-001,-3.71180E+000,-7.36630E-003,-4.52862E-005,-2.43042E-004,2.46143E-003,1.23518E-004,-7.80513E-005,9.47216E-005,1.61044E-004,-1.15577E-004,2.16118E+001,1.66053E-004
776,979,4.21290E-001,-3.62905E+000,-7.43773E-003,6.27407E-005,-1.21841E-004,3.06412E-003,6.69696E-005,-1.46811E-004,1.81782E-005,6.85044E-005,-1.48346E-004,4.82581E+000,1.48490E-004
946,629,1.83246E+000,-6.53318E+000,-8.74651E-003,-8.26311E-005,-2.81929E-004,2.43745E-003,1.40221E-004,2.98381E-004,3.93261E-004,6.20434E-004,-1.81832E-004,5.06849E+001,6.37900E-004
956,629,1.91593E+000,-6.53327E+000,-3.08349E-003,3.95972E-005,-3.82671E-004,3.29957E-003,-1.72578E-004,-2.30320E-004,2.62288E-004,6.24230E-005,-4.65321E-004,4.18593E+001,5.05138E-004
966,629,1.99962E+000,-6.53387E+000,7.48904E-003,1.73908E-005,-1.58617E-004,3.69605E-003,5.38624E-004,-4.29686E-004,5.48417E-004,7.86020E-004,-6.77082E-004,2.42806E+001,8.51718E-004
526,719,-1.65191E+000,-5.78193E+000,1.83149E-002,-1.49485E-004,-1.77840E-004,2.55675E-003,-4.39563E-005,1.99926E-004,-1.03789E-004,2.38115E-004,-8.21455E-005,-6.97988E+001,2.41900E-004
536,719,-1.56896E+000,-5.78185E+000,1.72903E-002,-9.82168E-005,-2.29012E-004,2.94562E-003,-7.17697E-005,4.87780E-004,2.83401E-005,4.89212E-004,-7.32014E-005,8.71079E+001,5.27732E-004
546,719,-1.48610E+000,-5.78173E+000,1.60400E-002,-1.05441E-004,-1.47952E-004,3.44913E-003,-8.74071E-005,6.17232E-004,7.05943E-005,6.24235E-004,-9.44100E-005,8.43348E+001,6.72952E-004
516,739,-1.73469E+000,-5.61601E+000,2.15218E-002,-1.41957E-004,-3.36120E-004,2.75754E-003,9.15774E-005,-1.15597E-005,1.60723E-005,9.40240E-005,-1.40062E-005,8.65529E+000,1.01455E-004
516,749,-1.73474E+000,-5.53294E+000,2.08613E-002,-1.00060E-004,-3.36630E-004,3.50949E-003,8.12733E-005,5.99908E-005,-4.83670E-005,1.20156E-004,2.11082E-005,-3.87960E+001,1.52400E-004
516,759,-1.73476E+000,-5.44994E+000,2.39872E-002,-2.53568E-004,-1.71733E-004,4.37733E-003,2.05292E-004,1.35258E-004,-1.30035E-004,3.04942E-004,3.56079E-005,-3.74642E+001,3.74372E-004
516,719,-1.73482E+000,-5.78180E+000,1.99999E-002,-1.49068E-004,-1.88518E-004,3.13721E-003,1.46632E-004,1.17969E-004,-1.63531E-004,2.96458E-004,-3.18578E-005,-4.24957E+001,3.25490E-004
516,729,-1.73470E+000,-5.69881E+000,2.25969E-002,-1.93509E-004,-2.87961E-004,3.07342E-003,1.17678E-004,-2.78523E-005,-1.66289E-005,1.19554E-004,-2.97283E-005,-6.43633E+000,1.24487E-004
706,1069,-1.59542E-001,-2.88219E+000,-1.59703E-003,-1.79724E-004,-1.40870E-004,2.75209E-003,-4.25828E-005,1.12988E-004,1.07165E-004,1.67622E-004,-9.72168E-005,6.29870E+001,1.68336E-004
706,1079,-1.59359E-001,-2.79959E+000,1.34538E-003,-1.38554E-004,-1.19484E-004,3.44302E-003,-1.24619E-004,5.77519E-005,2.14901E-004,2.00013E-004,-2.66880E-004,5.64961E+001,2.77731E-004
706,1089,-1.59252E-001,-2.71655E+000,2.02437E-003,-7.71537E-005,-6.23405E-005,3.37622E-003,-1.96162E-004,4.94097E-005,3.63480E-004,3.10283E-004,-4.57036E-004,5.43326E+001,4.66686E-004
706,1059,-1.59560E-001,-2.96479E+000,-3.59717E-003,-1.03919E-004,-6.10630E-005,2.25474E-003,-1.27150E-004,3.01315E-005,3.26106E-005,3.66249E-005,-1.33644E-004,7.87387E+001,1.38117E-004
516,769,-1.73453E+000,-5.36710E+000,2.68996E-002,-2.37739E-004,-2.10064E-004,3.92787E-003,5.23120E-004,1.10814E-004,-2.96497E-004,6.78090E-004,-4.41561E-005,-2.75946E+001,7.58783E-004
686,1099,-3.25269E-001,-2.63355E+000,-3.78963E-005,-1.17778E-005,-1.30482E-004,2.86899E-003,-1.96193E-004,2.64409E-004,2.62910E-004,3.83622E-004,-3.15406E-004,6.56087E+001,4.09309E-004
696,1099,-2.42298E-001,-2.63372E+000,-5.85300E-004,1.32588E-005,-9.21669E-005,2.98226E-003,-2.48472E-004,1.95754E-004,3.04499E-004,3.50541E-004,-4.03259E-004,6.30542E+001,4.38388E-004
706,1099,-1.59346E-001,-2.63368E+000,-4.65076E-004,-9.45915E-005,-9.78726E-005,2.01475E-003,-1.41698E-004,1.46624E-004,2.67010E-004,3.05905E-004,-3.00979E-004,5.91825E+001,3.50419E-004
536,689,-1.56897E+000,-6.03013E+000,1.78560E-002,-1.17888E-004,-4.06307E-004,3.46236E-003,-8.26513E-005,-7.89714E-005,-1.71765E-004,9.09633E-005,-2.52586E-004,-4.53069E+001,2.55859E-004
536,699,-1.56900E+000,-5.94753E+000,1.86441E-002,-1.05379E-004,-4.72537E-004,4.89780E-003,-1.37830E-004,4.27081E-004,-2.12546E-004,4.98118E-004,-2.08867E-004,-7.15194E+001,5.00275E-004
536,709,-1.56905E+000,-5.86496E+000,1.49944E-002,-7.22147E-005,-3.46343E-004,2.51779E-003,-1.04647E-004,5.84584E-004,-1.00236E-004,5.98865E-004,-1.18928E-004,-8.18911E+001,6.34100E-004
546,709,-1.48638E+000,-5.86460E+000,1.24106E-002,-1.91131E-004,-2.80556E-004,3.07040E-003,-2.01070E-004,5.97219E-004,1.28224E-005,5.97425E-004,-2.01276E-004,8.90800E+001,6.07927E-004
656,1099,-5.74132E-001,-2.63344E+000,1.50297E-003,-2.75943E-005,-1.38052E-004,2.63860E-003,3.29509E-004,1.15156E-004,-7.79406E-005,3.54853E-004,8.98124E-005,-1.80126E+001,4.70258E-004
666,1099,-4.91098E-001,-2.63313E+000,-2.34424E-005,6.85906E-005,-1.19607E-004,1.88964E-003,3.11031E-004,1.89528E-004,-5.66145E-005,3.33321E-004,1.67238E-004,-2.14907E+001,5.09660E-004
676,1099,-4.08017E-001,-2.63366E+000,3.71764E-003,2.26524E-005,-1.44108E-004,3.43045E-003,2.19450E-004,2.69275E-004,1.28325E-004,3.75084E-004,1.13642E-004,5.04933E+001,5.11504E-004
726,1049,6.52626E-003,-3.04808E+000,-3.77213E-003,3.38398E-005,-2.00880E-004,2.65277E-003,-2.06258E-004,1.67945E-004,-1.27397E-004,2.07199E-004,-2.45512E-004,-7.28746E+001,2.64166E-004
736,1049,8.92148E-002,-3.04785E+000,-5.66769E-003,-1.27915E-004,-1.82142E-004,2.96201E-003,-3.21935E-006,1.33970E-004,-1.86694E-004,2.64272E-004,-1.33521E-004,-5.50871E+001,2.64277E-004
716,1059,-7.63802E-002,-2.96523E+000,-2.95450E-003,1.34870E-005,-5.93517E-005,1.77716E-003,-3.54868E-004,9.65003E-005,-6.53269E-005,1.05765E-004,-3.64133E-004,-8.19282E+001,3.74640E-004
726,1059,6.49517E-003,-2.96518E+000,-3.83373E-003,6.20703E-006,-2.50610E-004,2.59522E-003,-8.10748E-005,2.15524E-004,-9.15993E-005,2.41533E-004,-1.07083E-004,-7.41489E+001,2.42049E-004
786,969,5.04560E-001,-3.71222E+000,-2.92590E-003,-1.46667E-005,-9.89966E-005,2.31029E-003,1.48799E-004,-1.92615E-004,1.38872E-004,1.98152E-004,-2.41968E-004,1.95644E+001,2.57853E-004
786,979,5.04683E-001,-3.62919E+000,-2.92507E-003,1.29422E-004,-7.84950E-005,2.57317E-003,2.32205E-004,-1.98354E-004,4.14505E-006,2.32245E-004,-1.98394E-004,5.51527E-001,2.50923E-004
646,1099,-6.57258E-001,-2.63306E+000,1.93359E-003,-1.02487E-004,-1.78974E-004,4.11940E-003,4.91979E-004,2.32004E-004,-2.22463E-004,6.19647E-004,1.04336E-004,-2.98509E+001,7.82730E-004
526,669,-1.65200E+000,-6.19563E+000,1.85245E-002,-2.11964E-004,-1.56219E-004,3.51071E-003,-1.48941E-004,-2.00087E-004,1.05546E-004,-6.59139E-005,-2.83114E-004,3.81902E+001,3.70872E-004
526,679,-1.65207E+000,-6.11309E+000,1.63953E-002,-1.52354E-004,-2.48714E-004,3.36378E-003,-2.39209E-004,-2.62699E-004,1.32997E-005,-2.33210E-004,-2.68698E-004,2.42756E+001,5.02326E-004
526,689,-1.65173E+000,-6.03058E+000,2.02108E-002,-4.10573E-005,-3.26008E-004,3.56212E-003,-3.89516E-004,-6.69687E-005,-1.24383E-004,-2.45752E-005,-4.31910E-004,-7.11793E+001,5.13504E-004
796,969,5.87597E-001,-3.71212E+000,-3.48462E-003,4.39053E-005,-8.71640E-005,2.08971E-003,2.19507E-004,-4.88740E-004,2.34776E-004,2.90264E-004,-5.59497E-004,1.67718E+001,5.59628E-004
806,969,6.70848E-001,-3.71428E+000,3.82949E-004,3.74335E-006,-1.10593E-004,1.45101E-003,-1.02193E-004,-9.54497E-004,2.17628E-004,-4.98398E-005,-1.00685E-003,1.35263E+001,1.19243E-003
696,989,-2.42553E-001,-3.54484E+000,-4.09116E-004,-2.02277E-004,-2.07721E-004,4.28904E-003,3.65906E-004,1.39952E-004,1.99662E-005,3.67656E-004,1.38202E-004,5.01116E+000,5.22917E-004
766,989,3.38552E-001,-3.54648E+000,-3.99365E-003,2.93113E-005,-1.47305E-004,1.94015E-003,6.31574E-005,-6.71374E-005,1.52092E-004,1.63467E-004,-1.67447E-004,3.34063E+001,1.91095E-004
516,629,-1.73507E+000,-6.52664E+000,1.42198E-002,-4.23629E-005,-3.50832E-004,3.53625E-003,3.55444E-004,-4.17693E-004,-2.51610E-004,4.30116E-004,-4.92365E-004,-1.65297E+001,5.36220E-004
516,639,-1.73468E+000,-6.44475E+000,2.11692E-002,-7.56284E-005,-3.47622E-004,3.61049E-003,6.31235E-005,9.63674E-005,-1.37254E-004,2.18002E-004,-5.85113E-005,-4.84526E+001,2.25663E-004
516,649,-1.73537E+000,-6.36129E+000,1.14903E-002,-2.60551E-004,-1.69900E-004,2.03215E-003,-6.63498E-005,4.01358E-004,-3.09736E-005,4.03400E-004,-6.83921E-005,-8.62276E+001,4.31772E-004
766,999,3.38374E-001,-3.46282E+000,-5.43135E-003,-2.90811E-005,-1.78912E-004,2.31535E-003,3.82045E-005,-1.38152E-004,1.28264E-005,3.91324E-005,-1.39080E-004,4.13809E+000,1.43443E-004
766,1009,3.38514E-001,-3.37971E+000,-3.47176E-003,1.02851E-005,-2.02355E-004,2.68823E-003,-3.94513E-006,5.32666E-007,5.00912E-005,4.84350E-005,-5.18474E-005,4.62796E+001,5.79986E-005
716,979,-7.67757E-002,-3.62799E+000,-8.86532E-003,3.92339E-005,-2.92540E-004,2.78529E-003,1.32509E-005,-1.03480E-004,6.94095E-005,4.55728E-005,-1.35802E-004,2.49700E+001,1.38228E-004
746,1029,1.72545E-001,-3.21422E+000,-2.58355E-003,-4.09105E-005,-1.66883E-004,2.29434E-003,9.19172E-005,1.78491E-004,-1.02114E-004,2.46114E-004,2.42941E-005,-5.64862E+001,2.99202E-004
756,1019,2.55721E-001,-3.29749E+000,-9.85850E-004,9.97811E-006,-2.86636E-004,1.95657E-003,4.56520E-004,1.15434E-004,4.21398E-005,4.61649E-004,1.10305E-004,6.93967E+000,6.06860E-004
776,629,4.20802E-001,-6.52963E+000,-1.48438E-002,-5.36690E-005,-1.17950E-004,3.75363E-003,8.00644E-004,-6.64537E-004,-5.47525E-005,8.02687E-004,-6.66580E-004,-2.13712E+000,8.59131E-004
776,989,4.21259E-001,-3.54664E+000,-4.60203E-003,-1.37297E-004,-1.71681E-004,3.23601E-003,2.24764E-005,-1.80165E-004,1.00864E-005,2.29772E-005,-1.80665E-004,2.84250E+000,1.96695E-004
786,989,5.04568E-001,-3.54670E+000,-1.37569E-003,-4.98766E-005,-2.05016E-004,3.05953E-003,8.57360E-005,-2.20645E-004,-2.65269E-005,8.80157E-005,-2.22925E-004,-4.91204E+000,2.24563E-004
766,1019,3.38340E-001,-3.29717E+000,-4.41213E-003,-5.84760E-005,-2.08550E-004,3.27508E-003,2.87811E-004,6.47463E-005,2.27579E-004,4.29718E-004,-7.71608E-005,3.19457E+001,4.58190E-004
566,619,-1.32110E+000,-6.61012E+000,-3.43773E-003,9.22298E-005,-1.45744E-004,2.97669E-003,-1.11299E-003,-7.10129E-004,7.11929E-004,-1.71681E-004,-1.65143E-003,5.28990E+001,2.01336E-003
576,619,-1.23739E+000,-6.61033E+000,1.40952E-002,-1.75949E-004,-2.88918E-004,4.83897E-003,-4.69992E-004,-1.31051E-003,5.05428E-004,-2.32927E-004,-1.54757E-003,2.51284E+001,1.93553E-003
746,1039,1.72256E-001,-3.13088E+000,-4.79860E-003,-1.02103E-004,-9.53232E-005,3.53608E-003,7.93710E-005,3.77876E-005,-4.38360E-005,1.07096E-004,1.00624E-005,-3.23124E+001,1.29864E-004
876,619,1.25055E+000,-6.61621E+000,-2.14218E-002,-2.19756E-006,-3.54239E-004,2.78726E-003,-3.53806E-004,-6.78809E-005,-3.49730E-004,1.66978E-004,-5.88665E-004,-5.61169E+001,6.06756E-004
786,629,5.04465E-001,-6.53040E+000,-7.13969E-003,1.06191E-004,-1.32574E-004,3.80638E-003,3.71465E-004,-6.05488E-004,-3.44820E-004,4.80910E-004,-7.14934E-004,-1.76093E+001,7.29005E-004
746,1049,1.72589E-001,-3.04806E+000,-1.47236E-004,-1.06458E-004,-1.14894E-004,2.95768E-003,1.93819E-004,1.05346E-004,-8.82892E-005,2.48334E-004,5.08313E-005,-3.16936E+001,3.20160E-004
526,659,-1.65218E+000,-6.27885E+000,1.63970E-002,-2.60572E-004,-2.77314E-004,3.53960E-003,-7.00518E-005,1.69952E-004,2.28657E-005,1.72111E-004,-7.22108E-005,8.46060E+001,1.72852E-004
516,659,-1.73558E+000,-6.27838E+000,8.22889E-003,-2.41031E-004,-1.48964E-004,2.32925E-003,-1.04089E-004,2.29486E-004,1.25132E-004,2.71208E-004,-1.45811E-004,7.15605E+001,2.71464E-004
796,619,5.87334E-001,-6.61417E+000,-1.27748E-002,7.25081E-005,-4.45715E-005,-2.26969E-004,-5.37936E-004,3.07753E-004,-5.74062E-005,3.11632E-004,-5.41815E-004,-8.61343E+001,5.43851E-004
806,619,6.69532E-001,-6.61322E+000,-1.90443E-002,-1.44646E-004,-2.11893E-004,2.51876E-003,1.42691E-003,6.72619E-005,-5.29484E-004,1.60878E-003,-1.14606E-004,-1.89567E+001,1.79516E-003
816,619,7.52455E-001,-6.61551E+000,-2.11671E-002,-7.51701E-005,-2.55809E-004,2.60430E-003,1.88486E-003,8.98735E-004,-1.08935E-003,2.58754E-003,1.96056E-004,-3.28238E+001,3.10722E-003
756,1029,2.55750E-001,-3.21479E+000,-5.18739E-005,3.21219E-006,-2.89080E-004,2.27756E-003,5.65075E-004,2.68688E-004,-9.59619E-006,5.65385E-004,2.68378E-004,-1.85249E+000,8.51214E-004
696,1109,-2.42198E-001,-2.55052E+000,-1.59023E-003,8.92762E-005,-8.99109E-005,1.57417E-003,-2.08988E-004,2.18415E-004,9.22401E-005,2.37472E-004,-2.28045E-004,7.83268E+001,2.68932E-004
706,1109,-1.59356E-001,-2.55095E+000,-1.67705E-003,-1.90354E-005,-1.08381E-004,2.07603E-003,-2.45477E-005,1.73530E-004,2.41873E-005,1.76440E-004,-2.74585E-005,8.31379E+001,1.89879E-004
716,1089,-7.63379E-002,-2.71653E+000,8.50536E-004,-6.83906E-005,-7.64640E-005,3.51997E-003,5.52663E-005,-6.89527E-005,3.06415E-004,3.05803E-004,-3.19490E-004,3.92708E+001,3.61273E-004
716,1099,-7.65175E-002,-2.63363E+000,-2.26028E-003,-8.25720E-005,-1.58168E-004,2.91331E-003,9.97992E-005,-2.81387E-006,1.00305E-004,1.61158E-004,-6.41726E-005,3.14550E+001,1.62268E-004
716,1109,-7.63125E-002,-2.55099E+000,-6.02015E-004,1.54227E-005,-1.71487E-004,2.85937E-003,2.33935E-004,6.21262E-005,-1.40138E-004,3.12403E-004,-1.63419E-005,-2.92459E+001,3.51676E-004
516,709,-1.73486E+000,-5.86469E+000,1.95556E-002,-1.47517E-004,-1.57617E-004,3.45971E-003,2.90148E-004,2.22141E-004,-1.31369E-004,3.91844E-004,1.20446E-004,-3.77441E+001,5.35717E-004
526,709,-1.65180E+000,-5.86484E+000,1.85020E-002,-3.76290E-005,-2.25942E-004,2.93475E-003,-8.95122E-005,3.09614E-004,-1.74666E-004,3.75255E-004,-1.55154E-004,-6.94031E+001,3.77124E-004
716,1069,-7.64505E-002,-2.88221E+000,-8.64355E-004,-1.40341E-004,2.15859E-005,2.53236E-003,-1.55144E-004,2.19575E-004,-3.36349E-005,2.22570E-004,-1.58139E-004,-8.49113E+001,2.29052E-004
716,1079,-7.62868E-002,-2.79977E+000,1.51933E-003,-6.62213E-005,-1.31112E-005,3.46391E-003,-3.76713E-005,8.69532E-005,1.22237E-004,1.61844E-004,-1.12562E-004,5.85055E+001,1.65916E-004
506,709,-1.81733E+000,-5.86459E+000,2.46830E-002,2.82266E-005,-2.12075E-004,3.25241E-003,5.28919E-004,1.18089E-004,-1.70495E-005,5.29626E-004,1.17383E-004,-2.37233E+000,6.89397E-004
506,719,-1.81768E+000,-5.78186E+000,2.39795E-002,-2.19095E-004,-3.51720E-004,4.19094E-003,3.80798E-004,-3.89438E-005,-1.07256E-004,4.06617E-004,-6.47627E-005,-1.35348E+001,4.36956E-004
506,729,-1.81741E+000,-5.69875E+000,2.69367E-002,-1.76947E-004,-3.38282E-004,3.47436E-003,2.87665E-004,-1.21849E-004,-1.53596E-005,2.88240E-004,-1.22424E-004,-2.14498E+000,2.89327E-004
726,1069,6.54959E-003,-2.88228E+000,2.05333E-004,-1.37431E-004,-6.80773E-005,3.52394E-003,4.27308E-005,2.98974E-004,-1.11896E-004,3.40958E-004,7.46794E-007,-6.94337E+001,3.94136E-004
736,1059,8.92791E-002,-2.96513E+000,-3.47964E-003,-1.81888E-004,-2.75096E-004,3.27226E-003,7.19019E-005,1.83191E-004,-1.07203E-004,2.48330E-004,6.76262E-006,-5.87160E+001,2.90730E-004
736,1069,8.94535E-002,-2.88214E+000,-1.75934E-004,-2.00608E-004,-9.85574E-005,3.54908E-003,1.37299E-005,2.79549E-004,-8.76118E-005,3.05828E-004,-1.25483E-005,-7.33039E+001,3.46122E-004
516,679,-1.73457E+000,-6.11288E+000,2.17575E-002,-4.47344E-005,-1.98800E-004,2.86129E-003,1.64004E-004,-1.59822E-004,2.05210E-004,2.63485E-004,-2.59303E-004,2.58630E+001,3.01861E-004
516,689,-1.73466E+000,-6.03077E+000,2.11262E-002,-7.84838E-005,-2.53374E-004,3.04247E-003,1.93475E-004,-4.57339E-005,1.18310E-004,2.42103E-004,-9.43627E-005,2.23441E+001,2.44057E-004
