x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
1.173667;-0.874105;0.757348;-0.778226;0.06447;-0.05508;0.782832;0.037451;0.005543;-0.018126;0.058061;-6.756407;-0.148008;17.223209;0.045644;-0.00265;0.024147;179.136703;134.136703;0.032196;0.03135;0.037451;-0.038229;0.001976;0.005543;0.040205;0.702268;0.042994;-0.042994;0.013423
1.240832;-0.874105;0.721096;-0.778033;0.064632;-0.06431;0.783357;-0.001627;0.001517;-0.011215;1.009759;1.072495;0.932405;0.990335;0.01127;-0.01138;0.011325;130.862106;85.862099;0.0151;0.013077;-0.001627;-0.021857;-5.737552e-04;0.001517;0.021283;0.656786;-1.099869e-04;1.099869e-04;0.066871
1.307997;-0.874105;0.645015;-0.778285;0.064339;-0.056566;0.782986;-0.038493;0.002334;0.00335;14.86784;16.490036;0.060643;0.067259;0.002607;-0.038766;0.020687;34.37611;169.376114;0.027582;0.026756;-0.038493;0.007169;-4.691608e-04;0.002334;-0.007638;0.58845;-0.036159;0.036159;0.084824
1.375163;-0.874105;0.564698;-0.778176;0.064476;-0.054281;0.782727;-0.006597;-2.842833e-04;-0.004314;4.611796;-23.204632;-0.043095;0.216835;0.001905;-0.008786;0.005346;92.769478;47.769474;0.007128;0.006585;-0.006597;-0.007383;-0.001246;-2.842833e-04;0.006136;0.510417;-0.006881;0.006881;0.019912
1.442328;-0.874105;0.489895;-0.778528;0.063914;-0.054267;0.78303;-0.034796;-0.003687;-0.004342;-11.446352;-9.438483;-0.105949;-0.087364;-0.003092;-0.035391;0.01615;60.131092;15.131091;0.021533;0.022634;-0.034796;-0.009377;6.928286e-04;-0.003687;0.01007;0.435627;-0.038483;0.038483;0.030245
1.509493;-0.874105;0.343754;-0.77921;0.064496;-0.04266;0.783038;-0.058864;-0.007735;0.013991;-15.019902;-7.609653;-0.131412;-0.066578;-0.004157;-0.062442;0.029142;21.370575;156.370575;0.038857;0.040314;-0.058864;0.025177;0.002805;-0.007735;-0.022371;0.301094;-0.066599;0.066599;0.049621
-0.303971;-0.94127;0.371463;-0.776415;0.066095;-0.056365;0.781259;0.0136;0.006852;0.017198;0.263041;-1.984762;-0.503839;3.801691;0.027752;-0.0073;0.017526;114.709061;69.709061;0.023368;0.021354;0.0136;0.035285;-8.890477e-04;0.006852;-0.036174;0.315097;0.020452;-0.020452;0.066543
-0.236806;-0.94127;0.467908;-0.776562;0.065986;-0.053087;0.781166;4.833944e-04;0.005044;0.00989;0.571961;-0.095835;-10.434583;1.748372;0.012913;-0.007386;0.01015;134.800797;89.800804;0.013533;0.011864;4.833944e-04;0.021507;-0.001727;0.005044;-0.023234;0.41482;0.005527;-0.005527;0.068853
-0.169641;-0.94127;0.548781;-0.776745;0.065755;-0.054519;0.781428;-0.01997;0.002936;0.005219;5.185858;6.801417;0.147028;0.192832;0.004069;-0.021104;0.012587;13.360329;148.360321;0.016782;0.015603;-0.01997;0.012062;-0.001623;0.002936;-0.013686;0.494263;-0.017034;0.017034;0.052447
-0.102475;-0.94127;0.636142;-0.776647;0.065743;-0.059011;0.781655;-0.008643;0.001803;0.011843;1.718266;4.794869;0.208556;0.581982;0.009524;-0.016364;0.012944;154.952316;109.952316;0.017259;0.015119;-0.008643;0.023687;-3.964508e-07;0.001803;-0.023688;0.577131;-0.006841;0.006841;0.040283
-0.03531;-0.94127;0.690643;-0.776675;0.06569;-0.056881;0.781521;-0.001055;0.003352;0.006785;0.722692;0.314737;3.17726;1.383716;0.008282;-0.005985;0.007134;139.841827;94.841835;0.009512;0.008273;-0.001055;0.014651;-0.001081;0.003352;-0.015732;0.633762;0.002297;-0.002297;0.042086
0.031855;-0.94127;0.713628;-0.776958;0.065496;-0.055806;0.781709;0.006191;0.003751;-0.005703;0.079635;-1.650475;-0.605886;12.557328;0.010803;-8.602981e-04;0.005832;172.937149;127.937149;0.007776;0.007505;0.006191;-0.008149;-0.003256;0.003751;0.004893;0.657822;0.009943;-0.009943;0.054699
0.099021;-0.94127;0.77072;-0.77711;0.065277;-0.053029;0.781648;-0.006153;0.006363;-0.010257;0.982695;0.967037;1.034087;1.017609;0.012121;-0.011911;0.012016;119.605713;74.605713;0.016021;0.013875;-0.006153;-0.020284;-2.30178e-04;0.006363;0.020054;0.71769;2.097437e-04;-2.097437e-04;0.076686
0.166186;-0.94127;0.817223;-0.777034;0.065422;-0.057502;0.781901;-0.015394;0.003954;0.003075;3.582052;3.893595;0.256832;0.27917;0.004431;-0.015871;0.010151;25.987362;160.987366;0.013534;0.012326;-0.015394;0.005201;9.490292e-04;0.003954;-0.004252;0.759721;-0.01144;0.01144;0.029552
0.233352;-0.94127;0.841152;-0.777026;0.065339;-0.058131;0.781932;0.00487;-5.635288e-04;9.147448e-04;0.142116;8.641851;0.115716;7.036483;0.00502;-7.133961e-04;0.002867;81.124153;36.124153;0.003822;0.003608;0.00487;0.003839;-0.00201;-5.635288e-04;-0.00585;0.783021;0.004306;-0.004306;0.01141
0.300517;-0.94127;0.843589;-0.777122;0.065062;-0.055382;0.781805;0.001887;0.004701;-0.003633;0.083653;-0.401536;-2.490435;11.954203;0.00719;-6.014211e-04;0.003895;156.677582;111.677582;0.005194;0.005006;0.001887;-0.005202;-0.002063;0.004701;0.003139;0.788207;0.006588;-0.006588;0.041506
0.367682;-0.94127;0.880093;-0.777424;0.065103;-0.054643;0.782056;0.018117;0.016357;-0.01824;0.028848;-1.107647;-0.902815;34.664738;0.035498;-0.001024;0.018261;162.362228;117.362228;0.024348;0.024014;0.018117;-0.031726;-0.004754;0.016357;0.026972;0.82545;0.034474;-0.034474;0.061591
0.434848;-0.94127;0.901307;-0.777446;0.064689;-0.045703;0.781471;0.00268;0.017067;-0.020483;0.374757;-0.157045;-6.367616;2.668398;0.031583;-0.011836;0.021709;139.944275;94.944275;0.028946;0.025918;0.00268;-0.038121;-0.002845;0.017067;0.035277;0.855605;0.019747;-0.019747;0.033166
0.502013;-0.94127;0.947195;-0.777556;0.064798;-0.053489;0.782083;-0.014691;0.012141;0.002942;1.204658;1.21003;0.826426;0.830111;0.01246;-0.01501;0.013735;1.86689;136.866898;0.018313;0.015883;-0.014691;0.007359;-0.001476;0.012141;-0.008834;0.893706;-0.00255;0.00255;0.014287
0.569178;-0.94127;0.934319;-0.777469;0.064653;-0.054599;0.782061;0.006131;0.003328;0.005357;0.078654;-1.842342;-0.542787;12.71392;0.010267;-8.075469e-04;0.005537;108.897575;63.897575;0.007383;0.007129;0.006131;0.011512;-7.976993e-04;0.003328;-0.012309;0.879721;0.00946;-0.00946;0.01101
0.636344;-0.94127;0.935166;-0.777017;0.064421;-0.061915;0.782137;-0.002695;0.003029;0.002327;0.913341;0.8897;1.123974;1.094881;0.003856;-0.003522;0.003689;158.326981;113.326981;0.004918;0.004261;-0.002695;0.004581;7.23616e-05;0.003029;-0.004509;0.873251;3.341521e-04;-3.341521e-04;0.030989
0.703509;-0.94127;0.963793;-0.777326;0.06453;-0.059044;0.782231;-0.002117;0.009989;3.482819e-04;0.21272;0.211931;4.718518;4.701016;0.009999;-0.002127;0.006063;118.814896;73.814896;0.008084;0.007477;-0.002117;-0.00184;0.002537;0.009989;0.004378;0.904749;0.007872;-0.007872;0.046688
0.770674;-0.94127;0.931237;-0.777399;0.064833;-0.057329;0.782202;-0.015252;0.010123;-0.005458;1.456022;1.506657;0.663721;0.686803;0.011247;-0.016376;0.013812;79.713737;34.713737;0.018416;0.01604;-0.015252;-0.008127;-0.002788;0.010123;0.00534;0.873908;-0.005129;0.005129;0.018213
0.83784;-0.94127;0.899017;-0.777755;0.064283;-0.053156;0.782215;-0.013243;0.010108;-0.005749;1.273955;1.310238;0.76322;0.784957;0.011446;-0.014582;0.013014;74.19828;29.198282;0.017352;0.015064;-0.013243;-0.006736;-0.004762;0.010108;0.001973;0.845861;-0.003136;0.003136;0.062166
0.905005;-0.94127;0.855354;-0.777847;0.064281;-0.055812;0.782492;8.254367e-04;0.008647;-0.001728;-0.051143;-0.09546;-10.475577;-19.553068;0.009011;4.608734e-04;0.004275;143.336655;98.336655;0.0057;0.00586;8.254367e-04;-0.002322;-0.001133;0.008647;0.00119;0.799542;0.009472;-0.009472;0.051014
0.97217;-0.94127;0.867626;-0.777999;0.064205;-0.056097;0.782657;-0.005574;0.004597;0.004397;1.156665;1.212461;0.824768;0.864555;0.006235;-0.007211;0.006723;165.293732;120.293732;0.008964;0.00777;-0.005574;0.006812;0.001983;0.004597;-0.004829;0.811528;-9.767551e-04;9.767551e-04;0.039384
1.039336;-0.94127;0.820636;-0.777944;0.064605;-0.052789;0.782405;-0.002294;0.006121;0.003;0.459582;0.374813;2.667994;2.175892;0.007081;-0.003255;0.005168;147.834335;102.834335;0.006891;0.006102;-0.002294;0.006475;-4.743882e-04;0.006121;-0.00695;0.767847;0.003827;-0.003827;0.031904
1.106501;-0.94127;0.796824;-0.778214;0.064214;-0.055401;0.782822;0.018549;0.002327;0.003874;-0.074629;-7.970134;-0.125468;-13.399706;0.019427;0.00145;0.008989;67.826569;22.826565;0.011985;0.012496;0.018549;0.007699;4.879163e-05;0.002327;-0.00765;0.741423;0.020877;-0.020877;0.004919
1.173667;-0.94127;0.762121;-0.778514;0.064276;-0.063349;0.783727;0.042117;2.638708e-04;7.151992e-04;-0.005973;-159.613922;-0.006265;-167.411789;0.04213;2.516529e-04;0.020939;45.710808;0.710809;0.027919;0.028003;0.042117;5.17039e-04;9.133595e-04;2.638708e-04;3.963204e-04;0.698772;0.042381;-0.042381;0.018384
1.240832;-0.94127;0.708902;-0.77829;0.064274;-0.067609;0.783861;-0.022161;0.003074;0.00293;6.597489;7.208607;0.138723;0.151573;0.00341;-0.022497;0.012954;26.031345;161.031342;0.017271;0.016254;-0.022161;0.007353;-0.001493;0.003074;-0.008846;0.641293;-0.019087;0.019087;0.043645
1.307997;-0.94127;0.660943;-0.778307;0.064212;-0.052924;0.782742;-0.034404;0.002652;0.003858;11.413391;12.974371;0.077075;0.087616;0.003049;-0.034801;0.018925;32.568172;167.568176;0.025233;0.024281;-0.034404;0.007553;1.639137e-04;0.002652;-0.007389;0.60802;-0.031752;0.031752;0.047113
1.375163;-0.94127;0.566682;-0.778311;0.064428;-0.054412;0.782867;0.00761;0.002082;-0.003889;-0.007734;-3.655542;-0.273557;-129.294464;0.009617;7.438398e-05;0.004772;177.165451;132.165451;0.006362;0.006387;0.00761;-0.008112;3.335649e-04;0.002082;0.008446;0.51227;0.009692;-0.009692;0.026285
1.442328;-0.94127;0.5055;-0.778634;0.064483;-0.057286;0.783397;-0.038992;1.679767e-04;-0.008479;21.168629;232.12468;0.004308;0.04724;0.001925;-0.040749;0.021337;71.478188;26.478189;0.028449;0.02783;-0.038992;-0.01948;0.002523;1.679767e-04;0.022003;0.448214;-0.038824;0.038824;0.049226
1.509493;-0.94127;0.366975;-0.779141;0.065424;-0.044942;0.783174;-0.061758;1.469311e-04;-0.016722;15.081372;420.320557;0.002379;0.066307;0.004375;-0.065987;0.035181;75.894493;30.894493;0.046908;0.04552;-0.061758;-0.037041;0.003596;1.469311e-04;0.040638;0.322032;-0.061611;0.061611;0.060343
-0.303971;-1.008435;0.347534;-0.776618;0.06568;-0.05387;0.78125;0.021483;0.001572;-0.009994;0.100598;-13.663066;-0.07319;9.940585;0.025634;-0.002579;0.014106;2.168959;137.168961;0.018808;0.01801;0.021483;-0.019857;-1.308589e-04;0.001572;0.019726;0.293664;0.023055;-0.023055;0.041091
-0.236806;-1.008435;0.451938;-0.776772;0.065747;-0.049865;0.781142;0.005883;0.002892;-0.008209;0.310736;-2.0345;-0.491521;3.218162;0.012731;-0.003956;0.008344;157.011688;112.011696;0.011125;0.010069;0.005883;-0.014789;-0.001629;0.002892;0.01316;0.402073;0.008775;-0.008775;0.044968
-0.169641;-1.008435;0.56601;-0.776782;0.065451;-0.052062;0.781271;-0.016132;0.002991;-0.011502;2.566767;5.392707;0.185436;0.389595;0.008387;-0.021527;0.014957;97.545929;52.545933;0.019943;0.017818;-0.016132;-0.020826;-0.002178;0.002991;0.018648;0.513948;-0.01314;0.01314;0.026769
-0.102475;-1.008435;0.639507;-0.776634;0.065394;-0.055928;0.781387;-0.014255;0.001551;-0.015072;2.191157;9.193095;0.108777;0.45638;0.010666;-0.023371;0.017018;109.695335;64.695335;0.022691;0.020102;-0.014255;-0.030082;-6.215223e-05;0.001551;0.030019;0.583579;-0.012705;0.012705;0.032325
-0.03531;-1.008435;0.691247;-0.776764;0.0654;-0.057231;0.78161;0.00273;0.00303;-0.009979;0.552054;-0.900945;-1.109946;1.811418;0.01286;-0.0071;0.00998;142.341202;97.341209;0.013307;0.011683;0.00273;-0.020334;3.764584e-04;0.00303;0.02071;0.634016;0.005761;-0.005761;0.030569
0.031855;-1.008435;0.699635;-0.777051;0.06518;-0.054456;0.781679;0.019024;0.004642;-0.010844;0.047425;-4.098252;-0.244006;21.086121;0.024845;-0.001178;0.013012;2.358346;137.358353;0.017349;0.01697;0.019024;-0.017358;-0.004329;0.004642;0.013029;0.645179;0.023667;-0.023667;0.043047
0.099021;-1.008435;0.764353;-0.777112;0.064812;-0.049737;0.781395;-0.018643;0.005047;-0.011124;2.438412;3.693732;0.270729;0.410103;0.009452;-0.023048;0.01625;94.568962;49.568962;0.021667;0.019303;-0.018643;-0.021178;-0.001071;0.005047;0.020108;0.714616;-0.013596;0.013596;0.075282
0.166186;-1.008435;0.834316;-0.77714;0.065021;-0.059057;0.782088;-0.033173;0.006683;-0.002035;4.902934;4.963439;0.201473;0.203959;0.006787;-0.033276;0.020032;55.915829;10.915828;0.026709;0.024758;-0.033173;-0.005833;0.001764;0.006683;0.007597;0.775259;-0.026489;0.026489;0.063951
0.233352;-1.008435;0.864646;-0.777068;0.06503;-0.059567;0.782056;0.007101;0.005634;-0.005634;-0.056915;-1.260351;-0.79343;-17.570185;0.012049;6.857434e-04;0.005681;168.597931;123.597931;0.007575;0.007814;0.007101;-0.009343;-0.001925;0.005634;0.007418;0.805079;0.012734;-0.012734;0.027539
0.300517;-1.008435;0.880028;-0.777094;0.064799;-0.054684;0.781706;0.004664;0.005565;-0.005777;0.062385;-0.837987;-1.193336;16.029488;0.010909;-6.805713e-04;0.005795;168.284134;123.284134;0.007727;0.00751;0.004664;-0.007535;-0.004019;0.005565;0.003516;0.825345;0.010229;-0.010229;0.042532
0.367682;-1.008435;0.891071;-0.77739;0.064763;-0.050298;0.781703;0.021065;0.004171;1.14618e-05;-0.197987;-5.050815;-0.197988;-5.050826;0.021065;0.004171;0.008447;50.621601;5.621599;0.011263;0.01288;0.021065;0.002502;-0.002479;0.004171;-0.004981;0.840773;0.025236;-0.025236;0.056492
0.434848;-1.008435;0.902285;-0.777292;0.064509;-0.039715;0.780974;-0.003376;0.005687;0.00442;0.691235;0.593563;1.684742;1.446685;0.007486;-0.005174;0.00633;152.682388;107.682388;0.00844;0.00735;-0.003376;0.010751;-0.001911;0.005687;-0.012662;0.862571;0.002311;-0.002311;0.010273
0.502013;-1.008435;0.945847;-0.777316;0.064554;-0.051726;0.781705;-0.023847;0.010924;-0.006608;2.064718;2.182971;0.458091;0.484328;0.012137;-0.02506;0.018599;78.521706;33.521709;0.024799;0.021904;-0.023847;-0.013353;1.383492e-04;0.010924;0.013492;0.894121;-0.012923;0.012923;0.022591
0.569178;-1.008435;0.953509;-0.777487;0.064483;-0.056824;0.782223;0.004307;0.010508;-0.007157;0.025777;-0.40992;-2.439497;38.793743;0.015207;-3.919987e-04;0.0078;147.868835;102.868828;0.010399;0.010271;0.004307;-0.01356;-7.535888e-04;0.010508;0.012807;0.896685;0.014815;-0.014815;0.003783
0.636344;-1.008435;0.935491;-0.777366;0.064282;-0.057446;0.782132;-8.461557e-04;0.006502;-0.001743;0.179642;0.130133;7.684436;5.566627;0.006895;-0.001239;0.004067;171.086411;126.086403;0.005422;0.00506;-8.461557e-04;0.001268;-0.004754;0.006502;-0.006022;0.878045;0.005656;-0.005656;0.051662
0.703509;-1.008435;0.931688;-0.777569;0.064114;-0.062164;0.78268;-8.439168e-04;0.006927;-7.197387e-05;0.121906;0.121822;8.208704;8.203015;0.006928;-8.445834e-04;0.003886;159.217163;114.217171;0.005182;0.004924;-8.439168e-04;0.003233;-0.003377;0.006927;-0.00661;0.869524;0.006084;-0.006084;0.056145
0.770674;-1.008435;0.915114;-0.777391;0.064103;-0.061759;0.782471;-0.018095;0.005066;-8.589441e-04;3.555935;3.571985;0.279956;0.28122;0.005098;-0.018127;0.011612;41.609734;176.609726;0.015483;0.014095;-0.018095;4.100308e-04;-0.002128;0.005066;-0.002538;0.853355;-0.013029;0.013029;0.036927
0.83784;-1.008435;0.885718;-0.777698;0.063942;-0.05613;0.782338;-0.018522;0.004267;0.00197;4.213617;4.340919;0.230366;0.237326;0.004436;-0.018691;0.011563;30.205362;165.205368;0.015418;0.014173;-0.018522;0.004533;-5.935228e-04;0.004267;-0.005127;0.829588;-0.014255;0.014255;0.058596
0.905005;-1.008435;0.866028;-0.777971;0.064159;-0.055323;0.78257;-0.00713;0.011306;0.007654;0.703234;0.630699;1.585542;1.422002;0.014069;-0.009894;0.011981;153.811249;108.811241;0.015975;0.013905;-0.00713;0.016936;-0.001629;0.011306;-0.018565;0.810704;0.004175;-0.004175;0.064352
0.97217;-1.008435;0.857921;-0.778308;0.064082;-0.051746;0.782654;-0.001231;0.003401;0.006691;0.734299;0.362086;2.761778;1.361843;0.008165;-0.005996;0.00708;141.182541;96.182533;0.00944;0.008208;-0.001231;0.015884;-0.002503;0.003401;-0.018387;0.806175;0.002169;-0.002169;0.066345
1.039336;-1.008435;0.844954;-0.778044;0.064181;-0.052291;0.782436;0.004216;0.002394;0.00141;-0.326262;-1.76095;-0.567875;-3.06502;0.004984;0.001626;0.001679;89.227318;44.227318;0.002239;0.002935;0.004216;0.003421;-6.001028e-04;0.002394;-0.004021;0.792662;0.006611;-0.006611;0.044309
1.106501;-1.008435;0.830249;-0.778149;0.063974;-0.053435;0.782601;0.009409;0.006777;0.006572;-0.093992;-1.388381;-0.720263;-10.63923;0.014796;0.001391;0.006702;104.539612;59.539612;0.008937;0.009434;0.009409;0.01346;-3.165219e-04;0.006777;-0.013777;0.776814;0.016186;-0.016186;0.043917
1.173667;-1.008435;0.800096;-0.778308;0.064213;-0.057771;0.783086;0.030485;0.010146;0.025304;0.146166;-3.004688;-0.332813;6.841537;0.047586;-0.006955;0.027271;104.001106;59.00111;0.036361;0.034279;0.030485;0.049427;0.001181;0.010146;-0.048246;0.742325;0.040631;-0.040631;0.058162
1.240832;-1.008435;0.712994;-0.778298;0.064179;-0.062213;0.783414;-0.012287;0.006271;0.02187;1.289928;1.959277;0.510392;0.775237;0.020749;-0.026764;0.023757;150.487717;105.487724;0.031675;0.027505;-0.012287;0.043312;4.265739e-04;0.006271;-0.042886;0.650781;-0.006016;0.006016;0.039919
1.307997;-1.008435;0.648092;-0.778414;0.064058;-0.053631;0.782885;-0.012978;0.004292;0.001295;2.979113;3.023606;0.330731;0.33567;0.004389;-0.013075;0.008732;30.375502;165.375504;0.011642;0.01049;-0.012978;0.002938;-3.485059e-04;0.004292;-0.003286;0.594461;-0.008686;0.008686;0.032207
1.375163;-1.008435;0.559914;-0.77825;0.063992;-0.057811;0.783013;0.007567;0.004928;-0.011047;0.28075;-1.535462;-0.65127;3.561887;0.017373;-0.004878;0.011125;152.058746;107.058746;0.014834;0.013505;0.007567;-0.023149;0.001055;0.004928;0.024204;0.502103;0.012496;-0.012496;0.024622
1.442328;-1.008435;0.482512;-0.778562;0.064219;-0.055231;0.783156;-0.036364;0.007191;-0.005316;4.725655;5.057018;0.197745;0.211611;0.00783;-0.037003;0.022417;64.399857;19.399858;0.029889;0.027651;-0.036364;-0.012143;0.00151;0.007191;0.013654;0.427282;-0.029173;0.029173;0.043945
1.509493;-1.008435;0.349416;-0.778819;0.064346;-0.050074;0.783075;-0.04842;0.010487;-0.00566;4.440403;4.617224;0.21658;0.225205;0.011026;-0.048959;0.029993;60.47456;15.474561;0.03999;0.036868;-0.04842;-0.01259;0.001269;0.010487;0.01386;0.299342;-0.037933;0.037933;0.054817
-0.303971;-1.075601;0.337993;-0.776838;0.065652;-0.052835;0.781396;0.013276;0.002201;-1.708992e-04;-0.16558;-6.030928;-0.165812;-6.039359;0.013279;0.002199;0.00554;47.347118;2.34712;0.007387;0.008218;0.013276;7.056327e-04;-0.001047;0.002201;-0.001753;0.285158;0.015478;-0.015478;0.013205
-0.236806;-1.075601;0.444461;-0.776867;0.065435;-0.051276;0.781303;0.004578;0.002721;0.002266;-0.196809;-1.682509;-0.594351;-5.081059;0.006099;0.0012;0.002449;102.607414;57.60741;0.003266;0.003731;0.004578;0.006248;-0.001716;0.002721;-0.007964;0.393185;0.007299;-0.007299;0.025239
-0.169641;-1.075601;0.523614;-0.776843;0.065136;-0.051137;0.781244;-0.010305;0.004029;0.001921;2.465465;2.557457;0.391013;0.405603;0.004282;-0.010558;0.00742;12.841451;147.841446;0.009894;0.00882;-0.010305;0.005571;-0.001729;0.004029;-0.0073;0.472477;-0.006276;0.006276;0.008833
-0.102475;-1.075601;0.601639;-0.776855;0.064986;-0.05153;0.78127;-0.009952;0.004184;-5.420297e-04;2.372;2.378806;0.420379;0.421585;0.004204;-0.009973;0.007089;49.919704;4.919704;0.009452;0.008408;-0.009952;-8.174214e-04;-2.66638e-04;0.004184;5.507833e-04;0.550109;-0.005769;0.005769;0.016455
-0.03531;-1.075601;0.684967;-0.776926;0.065159;-0.052449;0.781415;0.007956;0.002775;-0.006247;0.115264;-2.867183;-0.348774;8.675764;0.012128;-0.001398;0.006763;170.897217;125.897209;0.009017;0.008589;0.007956;-0.010866;-0.001628;0.002775;0.009238;0.632519;0.01073;-0.01073;0.033899
0.031855;-1.075601;0.723216;-0.777056;0.064936;-0.051054;0.781434;0.017605;0.002571;-0.008693;0.065046;-6.846731;-0.146055;15.373765;0.02158;-0.001404;0.011492;9.415208;144.415207;0.015323;0.014877;0.017605;-0.012773;-0.004612;0.002571;0.008161;0.672162;0.020177;-0.020177;0.047011
0.099021;-1.075601;0.743088;-0.777094;0.064444;-0.047117;0.781183;-0.024364;-2.351303e-04;-0.011864;6.323833;-103.621216;-0.009651;0.158132;0.004621;-0.02922;0.01692;87.447754;42.447754;0.022561;0.021189;-0.024364;-0.022323;-0.001404;-2.351303e-04;0.020919;0.695971;-0.0246;0.0246;0.048827
0.166186;-1.075601;0.843473;-0.776988;0.064754;-0.057596;0.781806;-0.031821;-5.089699e-04;-0.017359;5.483178;-62.520096;-0.015995;0.182376;0.007211;-0.039541;0.023376;93.325081;48.325085;0.031168;0.029064;-0.031821;-0.035757;0.001039;-5.089699e-04;0.036796;0.785877;-0.03233;0.03233;0.018071
0.233352;-1.075601;0.890964;-0.776976;0.064876;-0.056013;0.78169;0.003412;0.003291;-0.008248;0.422152;-1.037025;-0.964297;2.368817;0.0116;-0.004897;0.008248;146.108398;101.108398;0.010998;0.009783;0.003412;-0.01663;1.338347e-04;0.003291;0.016764;0.834951;0.006703;-0.006703;0.019063
0.300517;-1.075601;0.870849;-0.777407;0.064635;-0.053313;0.781909;-0.002307;0.003244;-0.001439;0.739473;0.711291;1.405894;1.352314;0.003595;-0.002658;0.003127;8.974048;143.974045;0.004169;0.003624;-0.002307;0.001372;-0.00425;0.003244;-0.005622;0.817537;9.365907e-04;-9.365907e-04;0.033139
0.367682;-1.075601;0.86859;-0.777321;0.064374;-0.05483;0.781906;0.006194;9.036973e-04;0.007409;0.378249;-6.854252;-0.145895;2.64376;0.011416;-0.004318;0.007867;113.374519;68.374519;0.010489;0.009387;0.006194;0.015531;-7.131922e-04;9.036973e-04;-0.016244;0.81376;0.007098;-0.007098;0.029684
0.434848;-1.075601;0.898941;-0.777288;0.06452;-0.051967;0.78169;-0.001845;0.009328;0.012298;0.566204;0.19784;5.05458;1.766147;0.017249;-0.009767;0.013508;137.337219;92.337219;0.018011;0.015796;-0.001845;0.022715;0.001882;0.009328;-0.020834;0.846974;0.007483;-0.007483;0.047467
0.502013;-1.075601;0.908788;-0.777624;0.064415;-0.056354;0.78232;-0.007102;0.020078;-0.009451;0.436837;0.353716;2.827125;2.289185;0.023042;-0.010065;0.016554;125.53183;80.53183;0.022071;0.019598;-0.007102;-0.018301;-6.016046e-04;0.020078;0.0177;0.852433;0.012976;-0.012976;0.069144
0.569178;-1.075601;0.903068;-0.7778;0.06427;-0.06084;0.782819;-0.005409;0.016659;-0.006477;0.389238;0.324689;3.079867;2.569124;0.018419;-0.007169;0.012794;125.624908;80.624908;0.017059;0.015242;-0.005409;-0.012985;3.117633e-05;0.016659;0.013016;0.842229;0.01125;-0.01125;0.018864
0.636344;-1.075601;0.919179;-0.777703;0.064325;-0.064218;0.782997;-0.005362;0.003512;0.005504;1.301017;1.526679;0.655017;0.76863;0.006145;-0.007995;0.00707;161.359619;116.359619;0.009426;0.008187;-0.005362;0.009256;0.001752;0.003512;-0.007504;0.854961;-0.00185;0.00185;0.028256
0.703509;-1.075601;0.943899;-0.77784;0.064401;-0.065098;0.783211;-0.001958;-0.001759;-0.00157;-12.02425;-1.11337;-0.898174;-0.083165;-2.854328e-04;-0.003432;0.001573;97.461685;52.461685;0.002098;0.002199;-0.001958;-0.002194;-9.461851e-04;-0.001759;0.001248;0.878801;-0.003718;0.003718;0.052746
0.770674;-1.075601;0.916039;-0.777651;0.064143;-0.059958;0.782592;-0.018545;0.002029;-0.003387;7.421973;9.141552;0.109391;0.134735;0.002572;-0.019088;0.01083;55.944569;10.944567;0.01444;0.013664;-0.018545;-0.003916;-0.002858;0.002029;0.001058;0.856081;-0.016516;0.016516;0.057816
0.83784;-1.075601;0.907932;-0.777874;0.064043;-0.051273;0.782188;-0.013811;0.009573;-0.009028;1.334964;1.442722;0.693134;0.749084;0.012653;-0.016891;0.014772;100.229095;55.229095;0.019696;0.017115;-0.013811;-0.015867;-0.002188;0.009573;0.013679;0.856659;-0.004238;0.004238;0.064158
0.905005;-1.075601;0.898993;-0.777932;0.064167;-0.045226;0.781883;-0.004961;0.006675;0.005263;0.802971;0.743133;1.345654;1.245375;0.008702;-0.006988;0.007845;154.720154;109.720154;0.01046;0.009077;-0.004961;0.01105;-5.241606e-04;0.006675;-0.011574;0.853767;0.001715;-0.001715;0.058857
0.97217;-1.075601;0.850876;-0.778212;0.06406;-0.048771;0.782365;0.021978;-0.002266;-0.003166;0.119406;9.697989;0.103114;8.374754;0.022384;-0.002673;0.012529;31.499678;166.49968;0.016705;0.015889;0.021978;-0.005326;-0.001006;-0.002266;0.004321;0.802105;0.019712;-0.019712;0.077228
1.039336;-1.075601;0.82854;-0.778189;0.06419;-0.055248;0.782784;0.005268;-0.001607;-0.004587;0.515897;3.278386;0.305028;1.93837;0.007563;-0.003902;0.005732;164.302231;119.302231;0.007643;0.006731;0.005268;-0.009174;-4.599594e-07;-0.001607;0.009173;0.773293;0.003661;-0.003661;0.052724
