x [mm];y [mm];z [mm];X-displacement [mm];Y-displacement [mm];Z-displacement [mm];Displacement [mm];Exx [S];Eyy [S];Exy [S];Poisson's ratio -strain min/max;Poisson's ratio -Exx/Eyy;Poisson's ratio -Eyy/Exx;Poisson's ratio -strain max/min;Maximum principal strain [S];Minimum principal strain [S];Maximum shear strain [S];Maximum shear angle [°];Maximum strain angle [°];Tresca strain [S];Von Mises strain [S];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity-z [S];Height [mm];du/dx+dv/dy [S];Div-xy [S];Stereo reconstruction error [pixel]
0.434848;-4.366703;0.975294;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-4.440892e-16;4.61794e-17;0;0;0;0;-3.163698e-16;-4.607862e-16;7.22082e-17;45;0;9.62776e-17;2.721396e-16;-3.330669e-16;6.476493e-17;2.759387e-17;-4.440892e-16;-3.717106e-17;0.975294;-7.771561e-16;7.771561e-16;0
0.502013;-4.366703;0.970495;8.39567e-13;0;0;8.39567e-13;0;0;6.442562e-18;0;0;0;0;6.442562e-18;-6.442562e-18;6.442562e-18;45;0;8.590082e-18;7.439229e-18;0;-1.27663e-18;1.416175e-17;0;1.543838e-17;0.970495;0;0;0
0.569178;-4.366703;0.979641;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;7.407961e-18;0;0;0;0;4.921147e-19;-1.115144e-16;5.600326e-17;45;0;7.467102e-17;7.450753e-17;-1.110223e-16;4.496633e-18;1.031929e-17;0;5.822656e-18;0.979641;-1.110223e-16;1.110223e-16;0
0.636344;-4.366703;0.96808;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-9.018105e-18;0;0;0;0;2.224103e-16;-3.656586e-19;1.11388e-16;45;0;1.485173e-16;1.483955e-16;0;-1.868008e-17;6.43874e-19;2.220446e-16;1.932396e-17;0.96808;2.220446e-16;-2.220446e-16;0
0.703509;-4.366703;0.970898;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;-4.328612e-17;0;0;0;0;-6.773618e-17;-1.543084e-16;4.328612e-17;45;0;5.771483e-17;8.931099e-17;-1.110223e-16;-3.034336e-17;-5.622889e-17;-1.110223e-16;-2.588553e-17;0.970898;-2.220446e-16;2.220446e-16;0
0.770674;-4.366703;0.996787;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;4.437738e-17;0;0;0;0;2.66422e-16;1.776672e-16;4.437738e-17;45;0;5.916983e-17;1.56648e-16;2.220446e-16;4.240572e-17;4.634903e-17;2.220446e-16;3.943312e-18;0.996787;4.440892e-16;-4.440892e-16;0
0.83784;-4.366703;0.982952;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-5.276993e-17;0;0;0;0;2.339476e-16;-1.190295e-17;1.229252e-16;45;0;1.639003e-16;1.600803e-16;0;-4.557623e-17;-5.996363e-17;2.220446e-16;-1.438741e-17;0.982952;2.220446e-16;-2.220446e-16;0
0.905005;-4.366703;0.955303;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;5.393335e-17;0;0;0;0;-5.708895e-17;-1.649557e-16;5.393335e-17;45;0;7.191114e-17;9.672957e-17;-1.110223e-16;5.9344e-17;4.852271e-17;-1.110223e-16;-1.082129e-17;0.955303;-2.220446e-16;2.220446e-16;0
0.97217;-4.366703;0.929153;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;2.615891e-17;0;0;0;0;2.482035e-16;1.958857e-16;2.615891e-17;45;0;3.487855e-17;1.510801e-16;2.220446e-16;1.556792e-17;3.67499e-17;2.220446e-16;2.118199e-17;0.929153;4.440892e-16;-4.440892e-16;0
1.039336;-4.366703;0.915876;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-2.426086e-17;0;0;0;0;5.070012e-18;-1.160923e-16;6.058117e-17;45;0;8.077488e-17;7.913904e-17;-1.110223e-16;-1.024172e-17;-3.828e-17;0;-2.803828e-17;0.915876;-1.110223e-16;1.110223e-16;0
1.106501;-4.366703;0.879553;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-1.856388e-17;0;0;0;0;3.021793e-18;-1.140441e-16;5.853294e-17;45;0;7.804393e-17;7.705641e-17;-1.110223e-16;-1.925999e-17;-1.786777e-17;0;1.392226e-18;0.879553;-1.110223e-16;1.110223e-16;0
1.173667;-4.366703;0.833401;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;2.09025e-17;0;0;0;0;3.804973e-18;-1.148273e-16;5.931612e-17;45;0;7.908817e-17;7.785084e-17;0;5.330114e-17;-1.149613e-17;-1.110223e-16;-6.479727e-17;0.833401;-1.110223e-16;1.110223e-16;0
1.240832;-4.366703;0.810138;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;9.789995e-18;0;0;0;0;2.224754e-16;-4.308072e-19;1.114531e-16;45;0;1.486041e-16;1.484607e-16;0;1.97617e-18;1.760382e-17;2.220446e-16;1.562765e-17;0.810138;2.220446e-16;-2.220446e-16;0
1.307997;-4.366703;0.753365;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;8.855523e-18;0;0;0;0;2.222799e-16;-1.112576e-16;1.667687e-16;45;0;2.223583e-16;1.960917e-16;-1.110223e-16;2.882822e-17;-1.111717e-17;2.220446e-16;-3.994539e-17;0.753365;1.110223e-16;-1.110223e-16;0
1.375163;-4.366703;0.681006;8.39567e-13;0;0;8.39567e-13;-4.440892e-16;0;1.065415e-17;0;0;0;0;2.554568e-19;-4.443446e-16;2.223001e-16;45;0;2.964001e-16;2.96315e-16;-4.440892e-16;1.80877e-17;3.220599e-18;0;-1.48671e-17;0.681006;-4.440892e-16;4.440892e-16;0
1.442328;-4.366703;0.58306;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-1.879012e-17;0;0;0;0;2.408347e-16;2.032545e-16;1.879012e-17;45;0;2.505349e-17;1.496114e-16;2.220446e-16;-1.83787e-17;-1.920154e-17;2.220446e-16;-8.228439e-19;0.58306;4.440892e-16;-4.440892e-16;0
1.509493;-4.366703;0.478632;8.39567e-13;0;0;8.39567e-13;0;0;3.493258e-17;0;0;0;0;3.493258e-17;-3.493258e-17;3.493258e-17;45;0;4.657677e-17;4.033667e-17;0;5.742382e-17;1.244134e-17;0;-4.498248e-17;0.478632;0;0;0
1.576659;-4.366703;0.408747;8.39567e-13;0;0;8.39567e-13;4.440892e-16;-2.220446e-16;4.689619e-17;0;0;0;0;4.473745e-16;-2.253299e-16;3.363522e-16;45;0;4.484696e-16;3.953757e-16;4.440892e-16;-2.140915e-17;1.152015e-16;-2.220446e-16;1.366107e-16;0.408747;2.220446e-16;-2.220446e-16;0
-0.303971;-4.433869;0.377693;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;3.269788e-17;0;0;0;0;2.23964e-16;-3.349863e-16;2.794751e-16;45;0;3.726335e-16;3.248251e-16;2.220446e-16;9.638265e-17;-3.09869e-17;-3.330669e-16;-1.273695e-16;0.377693;-1.110223e-16;1.110223e-16;0
-0.236806;-4.433869;0.475846;8.39567e-13;0;0;8.39567e-13;0;0;-5.061869e-17;0;0;0;0;5.061869e-17;-5.061869e-17;5.061869e-17;45;0;6.749159e-17;5.844942e-17;0;-9.550135e-17;-5.736021e-18;0;8.976533e-17;0.475846;0;0;0
-0.169641;-4.433869;0.564208;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-1.665795e-17;0;0;0;0;2.228757e-16;-1.118534e-16;1.673645e-16;45;0;2.231527e-16;1.967673e-16;2.220446e-16;-1.362514e-17;-1.969076e-17;-1.110223e-16;-6.065617e-18;0.564208;1.110223e-16;-1.110223e-16;0
-0.102475;-4.433869;0.645728;8.39567e-13;0;0;8.39567e-13;-4.440892e-16;-1.110223e-16;7.19637e-18;0;0;0;0;-1.108669e-16;-4.442446e-16;1.666889e-16;45;0;2.222518e-16;2.669937e-16;-4.440892e-16;2.464833e-17;-1.025559e-17;-1.110223e-16;-3.490392e-17;0.645728;-5.551115e-16;5.551115e-16;0
-0.03531;-4.433869;0.716841;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;3.749547e-17;0;0;0;0;1.147689e-17;-1.224992e-16;6.698804e-17;45;0;8.931739e-17;8.574816e-17;0;5.345154e-17;2.15394e-17;-1.110223e-16;-3.191214e-17;0.716841;-1.110223e-16;1.110223e-16;0
0.031855;-4.433869;0.746375;8.39567e-13;0;0;8.39567e-13;0;0;-1.730028e-17;0;0;0;0;1.730028e-17;-1.730028e-17;1.730028e-17;45;0;2.306704e-17;1.997664e-17;0;-4.317425e-17;8.573692e-18;0;5.174794e-17;0.746375;0;0;0
0.099021;-4.433869;0.804926;8.39567e-13;0;0;8.39567e-13;0;-3.330669e-16;3.743411e-17;0;0;0;0;4.155456e-18;-3.372224e-16;1.706889e-16;45;0;2.275852e-16;2.262128e-16;0;6.623134e-17;8.636884e-18;-3.330669e-16;-5.759446e-17;0.804926;-3.330669e-16;3.330669e-16;0
0.166186;-4.433869;0.898039;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-7.659946e-18;0;0;0;0;2.222207e-16;-1.111984e-16;1.667095e-16;45;0;2.222794e-16;1.960246e-16;-1.110223e-16;-1.531989e-17;0;2.220446e-16;1.531989e-17;0.898039;1.110223e-16;-1.110223e-16;0
0.233352;-4.433869;0.908596;8.39567e-13;0;0;8.39567e-13;0;0;-2.363856e-17;0;0;0;0;2.363856e-17;-2.363856e-17;2.363856e-17;45;0;3.151808e-17;2.729546e-17;0;-1.590205e-19;-4.71181e-17;0;-4.695908e-17;0.908596;0;0;0
0.300517;-4.433869;0.898226;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-2.266838e-17;0;0;0;0;2.243352e-16;-2.29057e-18;1.133129e-16;45;0;1.510838e-16;1.503261e-16;0;-1.630071e-17;-2.903605e-17;2.220446e-16;-1.273533e-17;0.898226;2.220446e-16;-2.220446e-16;0
0.367682;-4.433869;0.961605;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;7.14335e-17;0;0;0;0;3.495559e-17;-1.459779e-16;9.046675e-17;45;0;1.206223e-16;1.108236e-16;-1.110223e-16;8.846321e-17;5.440378e-17;0;-3.405943e-17;0.961605;-1.110223e-16;1.110223e-16;0
0.434848;-4.433869;0.96854;8.39567e-13;0;0;8.39567e-13;0;0;1.704201e-17;0;0;0;0;1.704201e-17;-1.704201e-17;1.704201e-17;45;0;2.272268e-17;1.967842e-17;0;1.081296e-17;2.327107e-17;0;1.245811e-17;0.96854;0;0;0
0.502013;-4.433869;0.947807;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;1.920312e-17;0;0;0;0;2.236931e-16;-1.648507e-18;1.126708e-16;45;0;1.502278e-16;1.496813e-16;2.220446e-16;3.455307e-17;3.853157e-18;0;-3.069992e-17;0.947807;2.220446e-16;-2.220446e-16;0
0.569178;-4.433869;0.971724;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;-3.939898e-17;0;0;0;0;-7.162333e-17;-1.504213e-16;3.939898e-17;45;0;5.253197e-17;8.687869e-17;-1.110223e-16;-5.600498e-17;-2.279297e-17;-1.110223e-16;3.321201e-17;0.971724;-2.220446e-16;2.220446e-16;0
0.636344;-4.433869;0.980566;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;-1.429669e-17;0;0;0;0;1.811474e-18;-1.128338e-16;5.732262e-17;45;0;7.643017e-17;7.583356e-17;0;-1.523842e-18;-2.706954e-17;-1.110223e-16;-2.55457e-17;0.980566;-1.110223e-16;1.110223e-16;0
0.703509;-4.433869;0.992126;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;0;4.756758e-18;0;0;0;0;6.79207e-20;-3.331348e-16;1.666014e-16;45;0;2.221352e-16;2.221125e-16;-3.330669e-16;2.23054e-17;-1.279188e-17;0;-3.509727e-17;0.992126;-3.330669e-16;3.330669e-16;0
0.770674;-4.433869;1.006989;8.39567e-13;0;0;8.39567e-13;0;0;2.382271e-17;0;0;0;0;2.382271e-17;-2.382271e-17;2.382271e-17;45;0;3.176361e-17;2.75081e-17;0;-1.604646e-17;6.369187e-17;0;7.973833e-17;1.006989;0;0;0
0.83784;-4.433869;0.99376;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-6.464445e-18;0;0;0;0;3.751348e-19;-1.113974e-16;5.588629e-17;45;0;7.451505e-17;7.439032e-17;-1.110223e-16;-2.982039e-18;-9.946851e-18;0;-6.964812e-18;0.99376;-1.110223e-16;1.110223e-16;0
0.905005;-4.433869;0.966555;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;-1.110223e-16;2.043069e-17;0;0;0;0;-1.091581e-16;-3.349311e-16;1.128865e-16;45;0;1.505153e-16;1.972409e-16;-3.330669e-16;5.643526e-17;-1.557389e-17;-1.110223e-16;-7.200915e-17;0.966555;-4.440892e-16;4.440892e-16;0
0.97217;-4.433869;0.936521;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;1.54814e-17;0;0;0;0;2.118371e-18;-1.131407e-16;5.762952e-17;45;0;7.683936e-17;7.614306e-17;-1.110223e-16;-1.304649e-18;3.226746e-17;0;3.357211e-17;0.936521;-1.110223e-16;1.110223e-16;0
1.039336;-4.433869;0.9248;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-3.330669e-16;-2.86136e-18;0;0;0;0;2.220593e-16;-3.330817e-16;2.775705e-16;45;0;3.70094e-16;3.226402e-16;2.220446e-16;-8.890526e-19;-4.833668e-18;-3.330669e-16;-3.944615e-18;0.9248;-1.110223e-16;1.110223e-16;0
1.106501;-4.433869;0.8831;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;2.220446e-16;1.766858e-17;0;0;0;0;2.227465e-16;-2.227465e-16;2.227465e-16;45;0;2.969953e-16;2.572054e-16;-2.220446e-16;4.388379e-17;-8.54663e-18;2.220446e-16;-5.243042e-17;0.8831;0;0;0
1.173667;-4.433869;0.834299;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;3.090616e-18;0;0;0;0;2.251352e-16;2.18954e-16;3.090616e-18;45;0;4.120821e-18;1.480728e-16;2.220446e-16;1.518834e-17;-9.007107e-18;2.220446e-16;-2.419544e-17;0.834299;4.440892e-16;-4.440892e-16;0
1.240832;-4.433869;0.813356;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;0;-2.241817e-18;0;0;0;0;4.524944e-20;-1.110676e-16;5.55564e-17;45;0;7.40752e-17;7.406012e-17;-1.110223e-16;5.563684e-18;-1.004732e-17;0;-1.5611e-17;0.813356;-1.110223e-16;1.110223e-16;0
1.307997;-4.433869;0.754115;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;1.392494e-17;0;0;0;0;-9.709737e-17;-1.249472e-16;1.392494e-17;45;0;1.856658e-17;7.574126e-17;-1.110223e-16;-1.973412e-18;2.982329e-17;-1.110223e-16;3.17967e-17;0.754115;-2.220446e-16;2.220446e-16;0
1.375163;-4.433869;0.678321;8.39567e-13;0;0;8.39567e-13;4.440892e-16;2.220446e-16;-3.931022e-17;0;0;0;0;4.508431e-16;2.152907e-16;1.177763e-16;45;0;1.57035e-16;2.60382e-16;4.440892e-16;-6.560441e-17;-1.301604e-17;2.220446e-16;5.258837e-17;0.678321;6.661338e-16;-6.661338e-16;0
1.442328;-4.433869;0.594405;8.39567e-13;0;0;8.39567e-13;0;0;-3.603229e-18;0;0;0;0;3.603229e-18;-3.603229e-18;3.603229e-18;45;0;4.804306e-18;4.160651e-18;0;-7.206458e-18;0;0;7.206458e-18;0.594405;0;0;0
1.509493;-4.433869;0.498572;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-1.110223e-16;-2.012372e-17;0;0;0;0;2.232561e-16;-1.122338e-16;1.677449e-16;45;0;2.236599e-16;1.971988e-16;2.220446e-16;-4.024745e-17;0;-1.110223e-16;4.024745e-17;0.498572;1.110223e-16;-1.110223e-16;0
1.576659;-4.433869;0.435119;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;-2.220446e-16;-1.476904e-17;0;0;0;0;-2.072756e-16;-2.368137e-16;1.476904e-17;45;0;1.969206e-17;1.490088e-16;-2.220446e-16;-1.856674e-17;-1.097134e-17;-2.220446e-16;7.595404e-18;0.435119;-4.440892e-16;4.440892e-16;0
-0.303971;-4.501034;0.377354;8.39567e-13;0;0;8.39567e-13;2.220446e-16;-2.220446e-16;-4.016684e-17;0;0;0;0;2.256484e-16;-2.256484e-16;2.256484e-16;45;0;3.008645e-16;2.605563e-16;2.220446e-16;-6.05631e-17;-1.977059e-17;-2.220446e-16;4.079251e-17;0.377354;0;0;0
-0.236806;-4.501034;0.49395;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;-1.233977e-17;0;0;0;0;2.227283e-16;-6.836581e-19;1.11706e-16;45;0;1.489413e-16;1.487139e-16;0;-2.467955e-17;0;2.220446e-16;2.467955e-17;0.49395;2.220446e-16;-2.220446e-16;0
-0.169641;-4.501034;0.583264;8.39567e-13;0;0;8.39567e-13;0;-3.330669e-16;1.536982e-17;0;0;0;0;7.077569e-19;-3.337747e-16;1.672412e-16;45;0;2.229883e-16;2.227527e-16;0;2.043731e-17;1.030233e-17;-3.330669e-16;-1.013498e-17;0.583264;-3.330669e-16;3.330669e-16;0
-0.102475;-4.501034;0.641643;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;1.922748e-17;0;0;0;0;2.231509e-16;-1.121286e-16;1.676398e-16;45;0;2.235197e-16;1.970795e-16;-1.110223e-16;2.443177e-17;1.402318e-17;2.220446e-16;-1.040858e-17;0.641643;1.110223e-16;-1.110223e-16;0
-0.03531;-4.501034;0.715695;8.39567e-13;0;0;8.39567e-13;0;0;-1.972169e-17;0;0;0;0;1.972169e-17;-1.972169e-17;1.972169e-17;45;0;2.629559e-17;2.277265e-17;0;-6.677798e-18;-3.276559e-17;0;-2.608779e-17;0.715695;0;0;0
0.031855;-4.501034;0.770504;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;4.902135e-17;0;0;0;0;2.710659e-16;1.730233e-16;4.902135e-17;45;0;6.53618e-17;1.584832e-16;2.220446e-16;8.112044e-17;1.692225e-17;2.220446e-16;-6.419819e-17;0.770504;4.440892e-16;-4.440892e-16;0
0.099021;-4.501034;0.806743;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;3.133766e-18;0;0;0;0;2.220888e-16;-4.421874e-20;1.110665e-16;45;0;1.480887e-16;1.48074e-16;0;-2.381328e-17;3.008081e-17;2.220446e-16;5.389409e-17;0.806743;2.220446e-16;-2.220446e-16;0
0.166186;-4.501034;0.875346;8.39567e-13;0;0;8.39567e-13;2.220446e-16;2.220446e-16;-4.066055e-17;0;0;0;0;2.627052e-16;1.813841e-16;4.066055e-17;45;0;5.421407e-17;1.552971e-16;2.220446e-16;-5.638718e-17;-2.493392e-17;2.220446e-16;3.145326e-17;0.875346;4.440892e-16;-4.440892e-16;0
0.233352;-4.501034;0.896377;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;1.036246e-18;0;0;0;0;2.220494e-16;-4.835886e-21;1.110271e-16;45;0;1.480362e-16;1.480346e-16;0;2.611337e-17;-2.404087e-17;2.220446e-16;-5.015424e-17;0.896377;2.220446e-16;-2.220446e-16;0
0.300517;-4.501034;0.88992;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-1.446488e-17;0;0;0;0;2.229829e-16;-9.383357e-19;1.119606e-16;45;0;1.492808e-16;1.489691e-16;2.220446e-16;-3.886057e-17;9.930809e-18;0;4.879138e-17;0.88992;2.220446e-16;-2.220446e-16;0
0.367682;-4.501034;0.924108;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-2.297548e-18;0;0;0;0;2.220605e-16;-1.110381e-16;1.665493e-16;45;0;2.220657e-16;1.958429e-16;-1.110223e-16;3.410761e-17;-3.870271e-17;2.220446e-16;-7.281032e-17;0.924108;1.110223e-16;-1.110223e-16;0
0.434848;-4.501034;0.945034;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;6.665205e-18;0;0;0;0;3.987125e-19;-1.11421e-16;5.590987e-17;45;0;7.454648e-17;7.441394e-17;0;1.078021e-17;2.550199e-18;-1.110223e-16;-8.230013e-18;0.945034;-1.110223e-16;1.110223e-16;0
0.502013;-4.501034;0.955176;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-1.136327e-17;0;0;0;0;2.226246e-16;-5.800072e-19;1.116023e-16;45;0;1.488031e-16;1.486101e-16;2.220446e-16;-1.034171e-17;-1.238482e-17;0;-2.043109e-18;0.955176;2.220446e-16;-2.220446e-16;0
0.569178;-4.501034;0.989762;8.39567e-13;0;0;8.39567e-13;0;0;2.964302e-17;0;0;0;0;2.964302e-17;-2.964302e-17;2.964302e-17;45;0;3.952403e-17;3.422881e-17;0;4.569284e-18;5.471676e-17;0;5.014747e-17;0.989762;0;0;0
0.636344;-4.501034;0.994967;8.39567e-13;0;0;8.39567e-13;0;2.220446e-16;9.401704e-18;0;0;0;0;2.22442e-16;-3.973713e-19;1.114197e-16;45;0;1.485596e-16;1.484273e-16;0;3.57492e-17;-1.694579e-17;2.220446e-16;-5.269499e-17;0.994967;2.220446e-16;-2.220446e-16;0
0.703509;-4.501034;0.990559;8.39567e-13;0;0;8.39567e-13;0;0;-4.004634e-18;0;0;0;0;4.004634e-18;-4.004634e-18;4.004634e-18;45;0;5.339512e-18;4.624153e-18;0;7.485121e-18;-1.549439e-17;0;-2.297951e-17;0.990559;0;0;0
0.770674;-4.501034;0.983977;8.39567e-13;0;0;8.39567e-13;0;0;-2.898367e-17;0;0;0;0;2.898367e-17;-2.898367e-17;2.898367e-17;45;0;3.86449e-17;3.346746e-17;0;-3.217857e-17;-2.578878e-17;0;6.389789e-18;0.983977;0;0;0
0.83784;-4.501034;0.979583;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-1.461935e-17;0;0;0;0;2.226851e-16;-1.116628e-16;1.671739e-16;45;0;2.228985e-16;1.965512e-16;-1.110223e-16;-4.192522e-17;1.268653e-17;2.220446e-16;5.461174e-17;0.979583;1.110223e-16;-1.110223e-16;0
0.905005;-4.501034;0.961552;8.39567e-13;0;0;8.39567e-13;0;-1.110223e-16;2.994196e-19;0;0;0;0;8.075086e-22;-1.110231e-16;5.551196e-17;45;0;7.401594e-17;7.401568e-17;0;-4.277296e-18;4.876135e-18;-1.110223e-16;9.153431e-18;0.961552;-1.110223e-16;1.110223e-16;0
0.97217;-4.501034;0.935106;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;2.220446e-16;-5.590091e-18;0;0;0;0;2.221384e-16;-1.111161e-16;1.666272e-16;45;0;2.221697e-16;1.959313e-16;-1.110223e-16;-2.667029e-17;1.549011e-17;2.220446e-16;4.216041e-17;0.935106;1.110223e-16;-1.110223e-16;0
1.039336;-4.501034;0.932961;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;0;-2.428738e-17;0;0;0;0;1.761727e-18;-3.348286e-16;1.682952e-16;45;0;2.243936e-16;2.238086e-16;-3.330669e-16;-5.009207e-17;1.517312e-18;0;5.160938e-17;0.932961;-3.330669e-16;3.330669e-16;0
1.106501;-4.501034;0.896156;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;2.804755e-17;0;0;0;0;2.255326e-16;-3.488032e-18;1.145103e-16;45;0;1.526804e-16;1.515312e-16;2.220446e-16;3.959939e-18;5.213517e-17;0;4.817523e-17;0.896156;2.220446e-16;-2.220446e-16;0
1.173667;-4.501034;0.83387;8.39567e-13;0;0;8.39567e-13;-1.110223e-16;-1.110223e-16;1.551099e-17;0;0;0;0;-9.551132e-17;-1.265333e-16;1.551099e-17;45;0;2.068131e-17;7.615109e-17;-1.110223e-16;-7.58254e-18;3.860451e-17;-1.110223e-16;4.618705e-17;0.83387;-2.220446e-16;2.220446e-16;0
1.240832;-4.501034;0.807028;8.39567e-13;0;0;8.39567e-13;0;0;-2.799793e-17;0;0;0;0;2.799793e-17;-2.799793e-17;2.799793e-17;45;0;3.733057e-17;3.232922e-17;0;-9.483475e-18;-4.651238e-17;0;-3.70289e-17;0.807028;0;0;0
1.307997;-4.501034;0.772295;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;-3.330669e-16;-4.00586e-18;0;0;0;0;-2.219003e-16;-3.332112e-16;5.56555e-17;45;0;7.420733e-17;1.958796e-16;-2.220446e-16;7.537562e-18;-1.554928e-17;-3.330669e-16;-2.308684e-17;0.772295;-5.551115e-16;5.551115e-16;0
1.375163;-4.501034;0.699258;8.39567e-13;0;0;8.39567e-13;2.220446e-16;0;-3.459367e-17;0;0;0;0;2.273093e-16;-5.264727e-18;1.16287e-16;45;0;1.550494e-16;1.533246e-16;2.220446e-16;-7.554329e-17;6.355957e-18;0;8.189925e-17;0.699258;2.220446e-16;-2.220446e-16;0
1.442328;-4.501034;0.603006;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;-1.110223e-16;2.309699e-17;0;0;0;0;-1.064089e-16;-2.26658e-16;6.012452e-17;45;0;8.016604e-17;1.309423e-16;-2.220446e-16;4.904368e-17;-2.849714e-18;-1.110223e-16;-5.18934e-17;0.603006;-3.330669e-16;3.330669e-16;0
1.509493;-4.501034;0.491879;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;-1.341662e-17;0;0;0;0;8.077355e-19;-2.228523e-16;1.1183e-16;45;0;1.491067e-16;1.488382e-16;-2.220446e-16;-2.823076e-17;1.397516e-18;0;2.962828e-17;0.491879;-2.220446e-16;2.220446e-16;0
1.576659;-4.501034;0.428789;8.39567e-13;0;0;8.39567e-13;-3.330669e-16;0;-5.413998e-17;0;0;0;0;8.57945e-18;-3.416463e-16;1.751129e-16;45;0;2.334839e-16;2.306772e-16;-3.330669e-16;-7.689286e-17;-3.138711e-17;0;4.550576e-17;0.428789;-3.330669e-16;3.330669e-16;0
-0.303971;-4.568199;0.367503;8.39567e-13;0;0;8.39567e-13;-4.440892e-16;0;1.087969e-17;0;0;0;0;2.663804e-19;-4.443556e-16;2.22311e-16;45;0;2.964147e-16;2.963259e-16;-4.440892e-16;1.513943e-17;6.619945e-18;0;-8.519486e-18;0.367503;-4.440892e-16;4.440892e-16;0
-0.236806;-4.568199;0.503946;8.39567e-13;0;0;8.39567e-13;0;0;-3.391302e-17;0;0;0;0;3.391302e-17;-3.391302e-17;3.391302e-17;45;0;4.521736e-17;3.915939e-17;0;-5.092514e-17;-1.690091e-17;0;3.402423e-17;0.503946;0;0;0
-0.169641;-4.568199;0.554643;8.39567e-13;0;0;8.39567e-13;0;0;-1.895814e-17;0;0;0;0;1.895814e-17;-1.895814e-17;1.895814e-17;45;0;2.527752e-17;2.189098e-17;0;-6.888565e-18;-3.102772e-17;0;-2.413916e-17;0.554643;0;0;0
-0.102475;-4.568199;0.618706;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;2.180755e-18;0;0;0;0;2.141567e-20;-2.22066e-16;1.110437e-16;45;0;1.480583e-16;1.480512e-16;-2.220446e-16;-3.470848e-17;3.906999e-17;0;7.377847e-17;0.618706;-2.220446e-16;2.220446e-16;0
-0.03531;-4.568199;0.71647;8.39567e-13;0;0;8.39567e-13;-2.220446e-16;0;8.842308e-18;0;0;0;0;3.515636e-19;-2.223962e-16;1.113739e-16;45;0;1.484985e-16;1.483814e-16;-2.220446e-16;1.768462e-17;0;0;-1.768462e-17;0.71647;-2.220446e-16;2.220446e-16;0
